State,Year,Quarter,Transaction_count,Transaction_amount,Region
Haryana,2019,4,5358174,7782346423.807224,Northern Region
Haryana,2019,4,1538398,2831585559.795183,Northern Region
Haryana,2019,4,1437677,3870819294.7898273,Northern Region
Haryana,2019,4,1428337,4158625641.792381,Northern Region
Haryana,2019,4,1368457,3347168252.768132,Northern Region
Haryana,2019,4,1309901,3351369912.8069725,Northern Region
Haryana,2019,4,1280457,3322975421.6792207,Northern Region
Haryana,2019,4,1273274,2370503274.3677917,Northern Region
Haryana,2019,4,965474,2147473030.3808532,Northern Region
Haryana,2020,1,16484737,21152356889.05249,Northern Region
Haryana,2020,1,5840117,8881105700.091959,Northern Region
Haryana,2020,1,2016893,5091258326.483329,Northern Region
Haryana,2020,1,1803076,5175066327.070365,Northern Region
Haryana,2020,1,1781967,4661669007.426311,Northern Region
Haryana,2020,1,1747564,3142595798.451386,Northern Region
Haryana,2020,1,1613263,3109146806.57809,Northern Region
Haryana,2020,1,1579733,4003478768.7248425,Northern Region
Haryana,2020,1,1533724,3820470010.4559903,Northern Region
Haryana,2020,1,1241283,3154872672.0695763,Northern Region
Haryana,2020,2,11284856,14426170120.90345,Northern Region
Haryana,2020,2,5775792,8177450074.37961,Northern Region
Haryana,2020,2,2090627,3788124543.1240053,Northern Region
Haryana,2020,2,2067865,5016220638.103822,Northern Region
Haryana,2020,2,2050920,5946541938.9652815,Northern Region
Haryana,2020,2,2022132,3582603328.500936,Northern Region
Haryana,2020,2,2011582,5207544726.945989,Northern Region
Haryana,2020,2,1644838,4146210408.4450903,Northern Region
Haryana,2020,2,1629574,4045109843.2026005,Northern Region
Haryana,2020,2,1598705,3658746771.705061,Northern Region
Haryana,2020,3,18098421,23437360421.86216,Northern Region
Haryana,2020,3,8700173,13490214442.58587,Northern Region
Haryana,2020,3,3041169,5346067429.247877,Northern Region
Haryana,2020,3,2922945,7024743099.006163,Northern Region
Haryana,2020,3,2672871,4869775358.80177,Northern Region
Haryana,2020,3,2334545,5809998640.786768,Northern Region
Haryana,2020,3,2209518,5761605477.767697,Northern Region
Haryana,2020,3,2107221,5099537212.926384,Northern Region
Haryana,2020,3,1955755,4578348863.2612,Northern Region
Haryana,2020,3,1740356,4643691557.73987,Northern Region
Haryana,2020,4,28192581,35629614077.0103,Northern Region
Haryana,2020,4,12149079,19603646063.14785,Northern Region
Haryana,2020,4,4329508,8169865745.127572,Northern Region
Haryana,2020,4,3721622,9010603701.960869,Northern Region
Haryana,2020,4,3692902,7333424919.06859,Northern Region
Haryana,2020,4,3190398,8738948858.681065,Northern Region
Haryana,2020,4,3059943,7874714735.936348,Northern Region
Haryana,2020,4,2948645,7484819524.783331,Northern Region
Haryana,2020,4,2527301,6152410695.701475,Northern Region
Haryana,2020,4,2429140,5544973431.463554,Northern Region
Haryana,2021,1,31719830,39350276708.73313,Northern Region
Haryana,2021,1,12970900,21241648453.91784,Northern Region
Haryana,2021,1,4385531,8303713646.79833,Northern Region
Haryana,2021,1,4353956,9992974986.499811,Northern Region
Haryana,2021,1,3641453,7214450169.004797,Northern Region
Haryana,2021,1,3294765,8859730937.006823,Northern Region
Haryana,2021,1,3288095,7866864997.406405,Northern Region
Haryana,2021,1,3236320,8671355565.335659,Northern Region
Haryana,2021,1,2822406,6379825746.570849,Northern Region
Haryana,2021,1,2708295,6792159646.748035,Northern Region
Haryana,2021,2,32311326,39938868048.39105,Northern Region
Haryana,2021,2,14467773,23831325859.81366,Northern Region
Haryana,2021,2,5818055,12924700817.49342,Northern Region
Haryana,2021,2,5377720,9762169802.614033,Northern Region
Haryana,2021,2,4781725,10716524259.18295,Northern Region
Haryana,2021,2,4765916,9533885152.800251,Northern Region
Haryana,2021,2,4588374,11866795026.6516,Northern Region
Haryana,2021,2,4011429,9985192715.597248,Northern Region
Haryana,2021,2,3586587,8769888644.596024,Northern Region
Haryana,2021,2,3501189,7822099240.647442,Northern Region
Haryana,2021,3,47680658,55914389975.073906,Northern Region
Haryana,2021,3,19367342,30608591108.26096,Northern Region
Haryana,2021,3,7225396,12146892237.73043,Northern Region
Haryana,2021,3,7173052,14357121849.97747,Northern Region
Haryana,2021,3,6120958,12577188571.75668,Northern Region
Haryana,2021,3,5875612,10372287086.18314,Northern Region
Haryana,2021,3,5215891,12437366867.17138,Northern Region
Haryana,2021,3,5054460,11174788500.588171,Northern Region
Haryana,2021,3,4615616,10168683402.047,Northern Region
Haryana,2021,3,4403307,8835919266.381252,Northern Region
Haryana,2021,4,56754843,69593103272.65858,Northern Region
Haryana,2021,4,23169872,38292223252.23201,Northern Region
Haryana,2021,4,8588386,18170993284.93904,Northern Region
Haryana,2021,4,8487387,15492946892.60811,Northern Region
Haryana,2021,4,7419868,16276012822.87931,Northern Region
Haryana,2021,4,7384842,13860018394.65787,Northern Region
Haryana,2021,4,6907605,14906046920.12625,Northern Region
Haryana,2021,4,6193863,16081687128.15365,Northern Region
Haryana,2021,4,5544335,13098837015.965271,Northern Region
Haryana,2021,4,5416815,11527031601.801609,Northern Region
Haryana,2022,1,63282822,77508209556.89508,Northern Region
Haryana,2022,1,25918817,42896865210.61576,Northern Region
Haryana,2022,1,9614092,19484490398.321854,Northern Region
Haryana,2022,1,9346086,16678823765.17647,Northern Region
Haryana,2022,1,9264902,19020193908.56442,Northern Region
Haryana,2022,1,8788025,17806136968.70603,Northern Region
Haryana,2022,1,8401353,15280812571.295761,Northern Region
Haryana,2022,1,7216543,18068574001.48486,Northern Region
Haryana,2022,1,6268896,14421297234.328161,Northern Region
Haryana,2022,1,6097787,12324299904.9071,Northern Region
Haryana,2022,2,79880852,92145454120.45724,Northern Region
Haryana,2022,2,30409719,48406473821.004944,Northern Region
Haryana,2022,2,11943138,22987659569.92809,Northern Region
Haryana,2022,2,11224593,19046645607.85733,Northern Region
Haryana,2022,2,10820296,21066063900.647213,Northern Region
Haryana,2022,2,10609222,20575618595.50345,Northern Region
Haryana,2022,2,9782307,17323076797.70682,Northern Region
Haryana,2022,2,8798889,20864338832.46772,Northern Region
Haryana,2022,2,7714114,16685032554.576132,Northern Region
Haryana,2022,2,7462000,14355989091.566261,Northern Region
Haryana,2022,3,87103856,99360193857.46599,Northern Region
Haryana,2022,3,31002825,46163415393.39194,Northern Region
Haryana,2022,3,16738938,29152136081.76558,Northern Region
Haryana,2022,3,15314209,30005386061.11854,Northern Region
Haryana,2022,3,13837300,24633921100.885292,Northern Region
Haryana,2022,3,12015067,19436985212.741524,Northern Region
Haryana,2022,3,11032395,17956834811.92096,Northern Region
Haryana,2022,3,10832560,19134475751.35768,Northern Region
Haryana,2022,3,9939686,18965127888.07127,Northern Region
Haryana,2022,3,9139842,16912349321.59309,Northern Region
Haryana,2022,4,92493335,107046551341.7809,Northern Region
Haryana,2022,4,33161524,49923713557.162994,Northern Region
Haryana,2022,4,17683407,32605509131.38688,Northern Region
Haryana,2022,4,16862076,34368965296.500374,Northern Region
Haryana,2022,4,14350357,27248544247.19378,Northern Region
Haryana,2022,4,13324092,22585777499.591312,Northern Region
Haryana,2022,4,13114018,21856737361.77354,Northern Region
Haryana,2022,4,12217738,23682687583.53793,Northern Region
Haryana,2022,4,12214724,23383107604.30775,Northern Region
Haryana,2022,4,11181774,20507941017.88488,Northern Region
Himachal_Pradesh,2018,1,118881,146873607.4169529,Northern Region
Himachal_Pradesh,2018,1,62061,83269925.3876329,Northern Region
Himachal_Pradesh,2018,1,54161,84375526.97610706,Northern Region
Himachal_Pradesh,2018,1,44169,50308276.313293405,Northern Region
Himachal_Pradesh,2018,1,41138,69091183.95337541,Northern Region
Himachal_Pradesh,2018,1,39070,48375221.95801557,Northern Region
Himachal_Pradesh,2018,1,37721,43579534.40144637,Northern Region
Himachal_Pradesh,2018,1,32709,37506250.25236499,Northern Region
Himachal_Pradesh,2018,1,23978,36599342.90480824,Northern Region
Himachal_Pradesh,2018,1,21880,20215586.70712164,Northern Region
Himachal_Pradesh,2018,2,166516,254576422.91686353,Northern Region
Himachal_Pradesh,2018,2,97426,172859755.3158103,Northern Region
Himachal_Pradesh,2018,2,82195,162202102.5969314,Northern Region
Himachal_Pradesh,2018,2,58415,85994890.1558109,Northern Region
Himachal_Pradesh,2018,2,55922,125825520.9471192,Northern Region
Himachal_Pradesh,2018,2,53040,77059907.62248288,Northern Region
Himachal_Pradesh,2018,2,51637,81025669.3259282,Northern Region
Himachal_Pradesh,2018,2,41507,63207300.3000073,Northern Region
Himachal_Pradesh,2018,2,39948,96624850.44143352,Northern Region
Himachal_Pradesh,2018,2,30705,41392933.9580691,Northern Region
Himachal_Pradesh,2018,3,229164,373018057.43223625,Northern Region
Himachal_Pradesh,2018,3,123560,243834956.63139293,Northern Region
Himachal_Pradesh,2018,3,109765,261701779.3946317,Northern Region
Himachal_Pradesh,2018,3,78762,124334576.9989431,Northern Region
Himachal_Pradesh,2018,3,74604,128941896.3065133,Northern Region
Himachal_Pradesh,2018,3,73766,150521417.2722559,Northern Region
Himachal_Pradesh,2018,3,58022,90529572.1234664,Northern Region
Himachal_Pradesh,2018,3,44858,190977335.4683498,Northern Region
Himachal_Pradesh,2018,3,40813,95127772.88091436,Northern Region
Himachal_Pradesh,2018,3,37993,56133326.96672872,Northern Region
Himachal_Pradesh,2018,4,347191,577618789.1056865,Northern Region
Himachal_Pradesh,2018,4,187764,414603049.98790735,Northern Region
Himachal_Pradesh,2018,4,156832,396860638.04644364,Northern Region
Himachal_Pradesh,2018,4,122707,199344353.77429,Northern Region
Himachal_Pradesh,2018,4,110312,222928340.6712972,Northern Region
Himachal_Pradesh,2018,4,109661,203827486.0118657,Northern Region
Himachal_Pradesh,2018,4,76300,146948802.4068125,Northern Region
Himachal_Pradesh,2018,4,64285,157752014.91735,Northern Region
Himachal_Pradesh,2018,4,63298,160650916.9830967,Northern Region
Himachal_Pradesh,2018,4,51395,92955686.23996082,Northern Region
Himachal_Pradesh,2019,1,626201,733453989.2236599,Northern Region
Himachal_Pradesh,2019,1,363648,708861957.1918447,Northern Region
Himachal_Pradesh,2019,1,266655,478900506.53311074,Northern Region
Himachal_Pradesh,2019,1,174812,238804557.77733693,Northern Region
Himachal_Pradesh,2019,1,167637,287549707.5047521,Northern Region
Himachal_Pradesh,2019,1,151550,232335414.52680328,Northern Region
Himachal_Pradesh,2019,1,126323,189186708.125866,Northern Region
Himachal_Pradesh,2019,1,104811,170503559.1379143,Northern Region
Himachal_Pradesh,2019,1,92009,187262819.029819,Northern Region
Himachal_Pradesh,2019,1,73141,109483745.6606721,Northern Region
Himachal_Pradesh,2019,2,807095,1698682743.2090461,Northern Region
Himachal_Pradesh,2019,2,481957,783011937.8847647,Northern Region
Himachal_Pradesh,2019,2,295433,591536934.9504749,Northern Region
Himachal_Pradesh,2019,2,245467,464902888.77251065,Northern Region
Himachal_Pradesh,2019,2,150149,270178390.1615547,Northern Region
Himachal_Pradesh,2019,2,129068,331174039.3782863,Northern Region
Himachal_Pradesh,2019,2,127208,220885809.9785687,Northern Region
Himachal_Pradesh,2019,2,105685,189321647.9190805,Northern Region
Himachal_Pradesh,2019,2,68748,128917341.5279548,Northern Region
Himachal_Pradesh,2019,2,62922,128008869.0060637,Northern Region
Himachal_Pradesh,2019,3,695970,1981429213.7026682,Northern Region
Himachal_Pradesh,2019,3,563580,919355818.0941985,Northern Region
Himachal_Pradesh,2019,3,373339,645470163.0699662,Northern Region
Himachal_Pradesh,2019,3,262386,545822136.934624,Northern Region
Himachal_Pradesh,2019,3,187716,301844559.3146769,Northern Region
Himachal_Pradesh,2019,3,154972,258531496.72755852,Northern Region
Himachal_Pradesh,2019,3,146216,316994313.5845799,Northern Region
Himachal_Pradesh,2019,3,134630,227364592.32322842,Northern Region
Himachal_Pradesh,2019,3,88416,142694743.740106,Northern Region
Himachal_Pradesh,2019,3,87489,151224161.2850334,Northern Region
Himachal_Pradesh,2019,4,900252,2553513821.214033,Northern Region
Himachal_Pradesh,2019,4,693523,1168760137.463309,Northern Region
Himachal_Pradesh,2019,4,492277,877780658.252526,Northern Region
Himachal_Pradesh,2019,4,332554,678830304.0119475,Northern Region
Himachal_Pradesh,2019,4,258323,429776009.8441242,Northern Region
Himachal_Pradesh,2019,4,204518,442222672.10257477,Northern Region
Himachal_Pradesh,2019,4,190673,324766028.2612977,Northern Region
Himachal_Pradesh,2019,4,173510,293924768.3295568,Northern Region
Himachal_Pradesh,2019,4,114888,204391757.7059823,Northern Region
Himachal_Pradesh,2019,4,111755,196209094.0899575,Northern Region
Himachal_Pradesh,2020,1,1115491,2725598845.039497,Northern Region
Himachal_Pradesh,2020,1,821088,1293083622.08358,Northern Region
Himachal_Pradesh,2020,1,569437,836283217.4197669,Northern Region
Himachal_Pradesh,2020,1,357222,582031760.1284182,Northern Region
Himachal_Pradesh,2020,1,247878,312050564.786769,Northern Region
Himachal_Pradesh,2020,1,245803,451467537.5665263,Northern Region
Himachal_Pradesh,2020,1,240485,386990850.0342259,Northern Region
Himachal_Pradesh,2020,1,208785,305641992.3840707,Northern Region
Himachal_Pradesh,2020,1,144278,226926312.0178226,Northern Region
Himachal_Pradesh,2020,1,139862,213171894.7803222,Northern Region
Himachal_Pradesh,2020,2,1090361,2702081598.4635773,Northern Region
Himachal_Pradesh,2020,2,808170,1165900725.2493389,Northern Region
Himachal_Pradesh,2020,2,800587,1148113744.701294,Northern Region
Himachal_Pradesh,2020,2,476844,764632316.5536959,Northern Region
Himachal_Pradesh,2020,2,283099,412476792.8843811,Northern Region
Himachal_Pradesh,2020,2,281385,405760136.7626385,Northern Region
Himachal_Pradesh,2020,2,271636,407244006.04930556,Northern Region
Himachal_Pradesh,2020,2,211730,311597474.942107,Northern Region
Himachal_Pradesh,2020,2,195242,282218981.7534903,Northern Region
Himachal_Pradesh,2020,2,191375,284432330.0313782,Northern Region
Himachal_Pradesh,2020,3,1285819,3273522193.695003,Northern Region
Himachal_Pradesh,2020,3,1025251,1684944862.952114,Northern Region
Himachal_Pradesh,2020,3,874419,1454881898.970782,Northern Region
Himachal_Pradesh,2020,3,510105,917547335.014626,Northern Region
Himachal_Pradesh,2020,3,351065,649892231.6889068,Northern Region
Himachal_Pradesh,2020,3,330684,570857451.2158681,Northern Region
Himachal_Pradesh,2020,3,327646,558556837.731833,Northern Region
Himachal_Pradesh,2020,3,256926,493361636.4825508,Northern Region
Himachal_Pradesh,2020,3,219469,362005461.9674266,Northern Region
Himachal_Pradesh,2020,3,202526,342802524.6465795,Northern Region
Himachal_Pradesh,2020,4,1481567,3532549313.262061,Northern Region
Himachal_Pradesh,2020,4,1429031,2365446849.233446,Northern Region
Himachal_Pradesh,2020,4,1184008,2119401487.8765101,Northern Region
Himachal_Pradesh,2020,4,671714,1247938155.7973921,Northern Region
Himachal_Pradesh,2020,4,468786,964080436.8492869,Northern Region
Himachal_Pradesh,2020,4,449443,882226488.1512836,Northern Region
Himachal_Pradesh,2020,4,443100,785448896.1147676,Northern Region
Himachal_Pradesh,2020,4,431123,781165089.0953673,Northern Region
Himachal_Pradesh,2020,4,304032,507880011.35891896,Northern Region
Himachal_Pradesh,2020,4,275513,518335916.86632514,Northern Region
Himachal_Pradesh,2021,1,1871647,3621617004.9139824,Northern Region
Himachal_Pradesh,2021,1,1415611,2334165842.866145,Northern Region
Himachal_Pradesh,2021,1,1122291,2006571077.113485,Northern Region
Himachal_Pradesh,2021,1,659769,1258330265.840951,Northern Region
Himachal_Pradesh,2021,1,550514,1212317567.807122,Northern Region
Himachal_Pradesh,2021,1,490374,941158055.3202168,Northern Region
Himachal_Pradesh,2021,1,451501,789668056.651283,Northern Region
Himachal_Pradesh,2021,1,416499,720857278.5633022,Northern Region
Himachal_Pradesh,2021,1,273886,510880053.01537544,Northern Region
Himachal_Pradesh,2021,1,256578,504967322.0491565,Northern Region
Himachal_Pradesh,2021,2,2474329,4402623043.9412,Northern Region
Himachal_Pradesh,2021,2,1658067,2575741414.5946493,Northern Region
Himachal_Pradesh,2021,2,1399606,2443026330.298203,Northern Region
Himachal_Pradesh,2021,2,832152,1488270045.9430392,Northern Region
Himachal_Pradesh,2021,2,634078,1174326754.652778,Northern Region
Himachal_Pradesh,2021,2,567339,922354065.2120937,Northern Region
Himachal_Pradesh,2021,2,551934,946105069.9392334,Northern Region
Himachal_Pradesh,2021,2,510109,966612054.8118159,Northern Region
Himachal_Pradesh,2021,2,364270,617691720.4435453,Northern Region
Himachal_Pradesh,2021,2,322915,613068902.4728887,Northern Region
Himachal_Pradesh,2021,3,3421673,6296627879.774386,Northern Region
Himachal_Pradesh,2021,3,2183306,3233240074.927152,Northern Region
Himachal_Pradesh,2021,3,1671112,2887492721.7433066,Northern Region
Himachal_Pradesh,2021,3,945135,1753985903.702748,Northern Region
Himachal_Pradesh,2021,3,799861,1417386870.9287388,Northern Region
Himachal_Pradesh,2021,3,730794,1573258668.341754,Northern Region
Himachal_Pradesh,2021,3,681413,1083275309.427523,Northern Region
Himachal_Pradesh,2021,3,626711,1085444382.563747,Northern Region
Himachal_Pradesh,2021,3,426381,769418422.8733866,Northern Region
Himachal_Pradesh,2021,3,364475,689922524.099928,Northern Region
Himachal_Pradesh,2021,4,3957985,7356261501.68967,Northern Region
Himachal_Pradesh,2021,4,2640011,3757890500.1969647,Northern Region
Himachal_Pradesh,2021,4,2130139,3830143759.5993032,Northern Region
Himachal_Pradesh,2021,4,1092862,2082662004.4459338,Northern Region
Himachal_Pradesh,2021,4,1078809,2242410725.9330144,Northern Region
Himachal_Pradesh,2021,4,1048351,1936766072.265212,Northern Region
Himachal_Pradesh,2021,4,847647,1363383254.395041,Northern Region
Himachal_Pradesh,2021,4,717321,1262408331.577743,Northern Region
Himachal_Pradesh,2021,4,507614,926400609.5746634,Northern Region
Himachal_Pradesh,2021,4,430870,844889571.9622382,Northern Region
Himachal_Pradesh,2022,1,4441906,7362840550.605638,Northern Region
Himachal_Pradesh,2022,1,2993489,3959375876.029763,Northern Region
Himachal_Pradesh,2022,1,2261593,3907092916.026638,Northern Region
Himachal_Pradesh,2022,1,1201568,2151083001.502331,Northern Region
Himachal_Pradesh,2022,1,1164923,2030776988.6375241,Northern Region
Himachal_Pradesh,2022,1,1100232,2108742823.139438,Northern Region
Himachal_Pradesh,2022,1,962227,1517999108.530391,Northern Region
Himachal_Pradesh,2022,1,751389,1264679768.734494,Northern Region
Himachal_Pradesh,2022,1,544135,943937757.0780619,Northern Region
Himachal_Pradesh,2022,1,472169,885425010.4453133,Northern Region
Himachal_Pradesh,2022,2,5875215,9396933042.155468,Northern Region
Himachal_Pradesh,2022,2,3773789,4536385240.1547575,Northern Region
Himachal_Pradesh,2022,2,2984544,4846014285.107853,Northern Region
Himachal_Pradesh,2022,2,1646598,3292385543.331986,Northern Region
Himachal_Pradesh,2022,2,1587222,2699997310.1985917,Northern Region
Himachal_Pradesh,2022,2,1526243,2532127305.66458,Northern Region
Himachal_Pradesh,2022,2,1196118,1742899000.9373982,Northern Region
Himachal_Pradesh,2022,2,1002506,1538456707.4950671,Northern Region
Himachal_Pradesh,2022,2,727701,1229468817.252565,Northern Region
Himachal_Pradesh,2022,2,597379,1083546519.842294,Northern Region
Himachal_Pradesh,2022,3,8892834,13349267759.063,Northern Region
Himachal_Pradesh,2022,3,4064523,4837968887.089856,Northern Region
Himachal_Pradesh,2022,3,3342842,5121570350.61087,Northern Region
Himachal_Pradesh,2022,3,1666670,2648674300.781836,Northern Region
Himachal_Pradesh,2022,3,1270412,1872267055.918766,Northern Region
Himachal_Pradesh,2022,3,1266132,1769419418.441324,Northern Region
Himachal_Pradesh,2022,3,1233226,1928978517.800978,Northern Region
Himachal_Pradesh,2022,3,1202861,2235782785.348035,Northern Region
Himachal_Pradesh,2022,3,936750,1447420350.615079,Northern Region
Himachal_Pradesh,2022,3,934529,1398047775.16803,Northern Region
Himachal_Pradesh,2022,4,9603309,14161042549.70881,Northern Region
Himachal_Pradesh,2022,4,4885938,7430861889.061211,Northern Region
Himachal_Pradesh,2022,4,4436709,5065290891.534374,Northern Region
Himachal_Pradesh,2022,4,2047414,3429997134.811536,Northern Region
Himachal_Pradesh,2022,4,1994054,3034367986.16156,Northern Region
Himachal_Pradesh,2022,4,1454224,1991999745.957592,Northern Region
Himachal_Pradesh,2022,4,1173607,1902311205.083898,Northern Region
Himachal_Pradesh,2022,4,1161191,1732021206.6974392,Northern Region
Himachal_Pradesh,2022,4,831315,1292196671.856883,Northern Region
Himachal_Pradesh,2022,4,622642,1042618597.11583,Northern Region
Jammu_and_Kashmir,2018,1,398963,509120439.3079825,Northern Region
Jammu_and_Kashmir,2018,1,83775,44215018.00395158,Northern Region
Jammu_and_Kashmir,2018,1,81381,127452979.3587345,Northern Region
Jammu_and_Kashmir,2018,1,64478,24885721.23193979,Northern Region
Jammu_and_Kashmir,2018,1,50748,36218453.70685134,Northern Region
Jammu_and_Kashmir,2018,1,47285,62676256.75828372,Northern Region
Jammu_and_Kashmir,2018,1,38208,11885513.90501034,Northern Region
Jammu_and_Kashmir,2018,1,35793,24777476.30844358,Northern Region
Jammu_and_Kashmir,2018,1,23587,9213671.326669723,Northern Region
Jammu_and_Kashmir,2018,1,20571,9107649.670974826,Northern Region
Jammu_and_Kashmir,2018,2,891298,1627868128.4895802,Northern Region
Jammu_and_Kashmir,2018,2,188100,100055918.36977981,Northern Region
Jammu_and_Kashmir,2018,2,112434,232232787.923289,Northern Region
Jammu_and_Kashmir,2018,2,92244,140893315.7147601,Northern Region
Jammu_and_Kashmir,2018,2,89823,77122240.27552341,Northern Region
Jammu_and_Kashmir,2018,2,70838,43529509.034272134,Northern Region
Jammu_and_Kashmir,2018,2,64888,26799256.94581057,Northern Region
Jammu_and_Kashmir,2018,2,54034,53382825.78039837,Northern Region
Jammu_and_Kashmir,2018,2,41415,24295329.73840579,Northern Region
Jammu_and_Kashmir,2018,2,30822,17711007.62669557,Northern Region
Jammu_and_Kashmir,2018,3,1189512,2093062576.187033,Northern Region
Jammu_and_Kashmir,2018,3,210619,195960360.057075,Northern Region
Jammu_and_Kashmir,2018,3,154314,270405876.7113263,Northern Region
Jammu_and_Kashmir,2018,3,145123,376452715.050717,Northern Region
Jammu_and_Kashmir,2018,3,87129,60815662.86494814,Northern Region
Jammu_and_Kashmir,2018,3,74691,120545227.1593945,Northern Region
Jammu_and_Kashmir,2018,3,69967,95642801.11475599,Northern Region
Jammu_and_Kashmir,2018,3,65491,93861999.52986418,Northern Region
Jammu_and_Kashmir,2018,3,52136,55650497.72050136,Northern Region
Jammu_and_Kashmir,2018,3,37014,92258254.83476217,Northern Region
Jammu_and_Kashmir,2018,4,1642053,2992752160.889104,Northern Region
Jammu_and_Kashmir,2018,4,226829,670989049.2596997,Northern Region
Jammu_and_Kashmir,2018,4,144970,329216330.4873534,Northern Region
Jammu_and_Kashmir,2018,4,109702,212164676.56823462,Northern Region
Jammu_and_Kashmir,2018,4,79193,110778790.88365641,Northern Region
Jammu_and_Kashmir,2018,4,75940,175490225.93721512,Northern Region
Jammu_and_Kashmir,2018,4,50640,115344936.1136368,Northern Region
Jammu_and_Kashmir,2018,4,50056,158443928.52744898,Northern Region
Jammu_and_Kashmir,2018,4,46637,155148129.9511362,Northern Region
Jammu_and_Kashmir,2018,4,43706,109777843.1479058,Northern Region
Jammu_and_Kashmir,2019,1,1923655,2702486522.974644,Northern Region
Jammu_and_Kashmir,2019,1,336553,880021398.3075253,Northern Region
Jammu_and_Kashmir,2019,1,310516,595281412.755115,Northern Region
Jammu_and_Kashmir,2019,1,164873,235373167.04939282,Northern Region
Jammu_and_Kashmir,2019,1,141988,182507224.81175333,Northern Region
Jammu_and_Kashmir,2019,1,92467,115882661.6298053,Northern Region
Jammu_and_Kashmir,2019,1,73558,128624249.28698522,Northern Region
Jammu_and_Kashmir,2019,1,65843,123437204.57869421,Northern Region
Jammu_and_Kashmir,2019,1,65813,158106446.71607152,Northern Region
Jammu_and_Kashmir,2019,1,64816,58528128.300160535,Northern Region
Jammu_and_Kashmir,2019,2,721517,1997435095.385833,Northern Region
Jammu_and_Kashmir,2019,2,532412,1521238563.934449,Northern Region
Jammu_and_Kashmir,2019,2,150503,324305667.3040718,Northern Region
Jammu_and_Kashmir,2019,2,118107,244724342.9971184,Northern Region
Jammu_and_Kashmir,2019,2,76968,176892916.91069663,Northern Region
Jammu_and_Kashmir,2019,2,75719,231219527.26181522,Northern Region
Jammu_and_Kashmir,2019,2,72486,192069086.3959656,Northern Region
Jammu_and_Kashmir,2019,2,70405,212612443.6869775,Northern Region
Jammu_and_Kashmir,2019,2,62989,140667309.6509276,Northern Region
Jammu_and_Kashmir,2019,2,59741,189339489.0274282,Northern Region
Jammu_and_Kashmir,2019,3,329195,1391918063.9301221,Northern Region
Jammu_and_Kashmir,2019,3,275239,885413982.5256196,Northern Region
Jammu_and_Kashmir,2019,3,55226,164311812.1144624,Northern Region
Jammu_and_Kashmir,2019,3,43153,135163022.78214848,Northern Region
Jammu_and_Kashmir,2019,3,42083,90084615.95369668,Northern Region
Jammu_and_Kashmir,2019,3,41566,114191268.2996238,Northern Region
Jammu_and_Kashmir,2019,3,39325,117282515.5402872,Northern Region
Jammu_and_Kashmir,2019,3,35301,118625723.0316756,Northern Region
Jammu_and_Kashmir,2019,3,34386,112169651.6625633,Northern Region
Jammu_and_Kashmir,2019,3,33089,104266797.68078919,Northern Region
Jammu_and_Kashmir,2019,4,231238,928579096.2076489,Northern Region
Jammu_and_Kashmir,2019,4,117133,474222741.4546555,Northern Region
Jammu_and_Kashmir,2019,4,28288,83151146.69576253,Northern Region
Jammu_and_Kashmir,2019,4,22103,91344412.2796205,Northern Region
Jammu_and_Kashmir,2019,4,15973,65942824.070045024,Northern Region
Jammu_and_Kashmir,2019,4,14817,53713327.351715714,Northern Region
Jammu_and_Kashmir,2019,4,14088,49372161.63794071,Northern Region
Jammu_and_Kashmir,2019,4,12986,43788337.944249794,Northern Region
Jammu_and_Kashmir,2019,4,10130,37926598.59297845,Northern Region
Jammu_and_Kashmir,2019,4,8345,30863315.57342449,Northern Region
Jammu_and_Kashmir,2020,1,363150,1275561405.765387,Northern Region
Jammu_and_Kashmir,2020,1,127979,474473029.5788137,Northern Region
Jammu_and_Kashmir,2020,1,48120,107171478.5593396,Northern Region
Jammu_and_Kashmir,2020,1,45339,137536252.0052645,Northern Region
Jammu_and_Kashmir,2020,1,38477,102651433.9681011,Northern Region
Jammu_and_Kashmir,2020,1,32991,95338551.2263335,Northern Region
Jammu_and_Kashmir,2020,1,32933,90185246.22000371,Northern Region
Jammu_and_Kashmir,2020,1,29357,87388063.94032452,Northern Region
Jammu_and_Kashmir,2020,1,28561,88475364.88892928,Northern Region
Jammu_and_Kashmir,2020,1,26598,76212175.43966158,Northern Region
Jammu_and_Kashmir,2020,2,819252,2746977181.900208,Northern Region
Jammu_and_Kashmir,2020,2,440808,1810806888.436263,Northern Region
Jammu_and_Kashmir,2020,2,139478,414666518.8451661,Northern Region
Jammu_and_Kashmir,2020,2,127419,319173115.2814594,Northern Region
Jammu_and_Kashmir,2020,2,114835,227977779.907593,Northern Region
Jammu_and_Kashmir,2020,2,114772,359166698.8086049,Northern Region
Jammu_and_Kashmir,2020,2,112970,331830464.6882304,Northern Region
Jammu_and_Kashmir,2020,2,104655,305656997.1455121,Northern Region
Jammu_and_Kashmir,2020,2,92336,202733580.0346601,Northern Region
Jammu_and_Kashmir,2020,2,85402,271480260.94137585,Northern Region
Jammu_and_Kashmir,2020,3,1266667,4876922229.442625,Northern Region
Jammu_and_Kashmir,2020,3,461915,1879035426.896187,Northern Region
Jammu_and_Kashmir,2020,3,183583,580425624.3604747,Northern Region
Jammu_and_Kashmir,2020,3,157369,516694658.1405348,Northern Region
Jammu_and_Kashmir,2020,3,154296,445180791.55363184,Northern Region
