State,Year,Quarter,Transaction_count,Transaction_amount,Region
Assam,2021,1,173233,451305008.4328211,North-Eastern Region
Assam,2021,1,34915,74357604.61004795,North-Eastern Region
Assam,2021,1,669242,1689369790.428941,North-Eastern Region
Assam,2021,1,220269,591418708.8113766,North-Eastern Region
Assam,2021,1,298011,918760114.9692956,North-Eastern Region
Assam,2021,1,127192,321319197.0773881,North-Eastern Region
Assam,2021,1,614703,1577581912.681296,North-Eastern Region
Assam,2021,1,197323,506378435.7122495,North-Eastern Region
Assam,2021,1,41137,84887268.51304872,North-Eastern Region
Assam,2021,1,231336,615209792.8336076,North-Eastern Region
Assam,2021,1,304173,916185934.3111196,North-Eastern Region
Assam,2021,1,321020,874996649.1810182,North-Eastern Region
Assam,2021,1,104846,283821933.2230361,North-Eastern Region
Assam,2021,1,260583,764921383.8988845,North-Eastern Region
Assam,2021,1,138143,380869059.43503374,North-Eastern Region
Assam,2021,1,259665,757825643.4042199,North-Eastern Region
Assam,2021,1,9400818,24003716533.697933,North-Eastern Region
Assam,2021,1,189886,515905421.9034898,North-Eastern Region
Assam,2021,1,768249,2378951523.3799777,North-Eastern Region
Assam,2021,1,400249,1203600745.346328,North-Eastern Region
Assam,2021,1,197774,446301042.8269607,North-Eastern Region
Assam,2021,1,388882,856404785.4295708,North-Eastern Region
Assam,2021,2,606143,1318534292.526462,North-Eastern Region
Assam,2021,2,361975,751021666.6941358,North-Eastern Region
Assam,2021,2,737877,1686926641.0395188,North-Eastern Region
Assam,2021,2,291109,760467202.4006457,North-Eastern Region
Assam,2021,2,275847,664132421.6116568,North-Eastern Region
Assam,2021,2,303100,635897961.4545786,North-Eastern Region
Assam,2021,2,870918,1976153977.772892,North-Eastern Region
Assam,2021,2,213176,702484951.4538276,North-Eastern Region
Assam,2021,2,928187,2446953429.3994994,North-Eastern Region
Assam,2021,2,528440,1316708576.798175,North-Eastern Region
Assam,2021,2,382567,828266419.210104,North-Eastern Region
Assam,2021,2,229956,535712130.3641451,North-Eastern Region
Assam,2021,2,44407,85365999.51292944,North-Eastern Region
Assam,2021,2,848080,1929013770.5926268,North-Eastern Region
Assam,2021,2,285880,717552682.8425927,North-Eastern Region
Assam,2021,2,452067,1213004303.8796182,North-Eastern Region
Assam,2021,2,173228,416705187.8542394,North-Eastern Region
Assam,2021,2,743120,1680050955.980187,North-Eastern Region
Assam,2021,2,265787,614926960.4062058,North-Eastern Region
Assam,2021,2,51169,93322156.33253613,North-Eastern Region
Assam,2021,2,299375,707439590.8525485,North-Eastern Region
Assam,2021,2,376322,1008636324.559234,North-Eastern Region
Assam,2021,2,445957,1107075859.501885,North-Eastern Region
Assam,2021,2,127333,291445306.0089373,North-Eastern Region
Assam,2021,2,333425,874733682.7849679,North-Eastern Region
Assam,2021,2,169721,406368639.266593,North-Eastern Region
Assam,2021,2,373027,991719331.0625446,North-Eastern Region
Assam,2021,2,12113618,26948905679.32875,North-Eastern Region
Assam,2021,2,258553,622102715.3474636,North-Eastern Region
Assam,2021,2,1094358,2927546915.444962,North-Eastern Region
Assam,2021,2,544911,1475602701.250786,North-Eastern Region
Assam,2021,2,255222,546335899.8896878,North-Eastern Region
Assam,2021,2,448050,911359043.2389444,North-Eastern Region
Assam,2021,3,726497,1620117007.206979,North-Eastern Region
Assam,2021,3,433255,930738036.1633754,North-Eastern Region
Assam,2021,3,957373,2112276358.418825,North-Eastern Region
Assam,2021,3,366661,966061545.1374367,North-Eastern Region
Assam,2021,3,338533,828250761.6786599,North-Eastern Region
Assam,2021,3,350815,733449637.2748528,North-Eastern Region
Assam,2021,3,1116075,2517711536.27678,North-Eastern Region
Assam,2021,3,245208,682772092.1272931,North-Eastern Region
Assam,2021,3,1156024,2903215135.784227,North-Eastern Region
Assam,2021,3,668723,1682447560.5368931,North-Eastern Region
Assam,2021,3,446587,965096814.5378057,North-Eastern Region
Assam,2021,3,291168,657660643.9182184,North-Eastern Region
Assam,2021,3,51208,102034225.95327789,North-Eastern Region
Assam,2021,3,1030160,2385666128.443201,North-Eastern Region
Assam,2021,3,368350,874185464.7310761,North-Eastern Region
Assam,2021,3,554657,1470486045.681389,North-Eastern Region
Assam,2021,3,220676,528538770.57299644,North-Eastern Region
Assam,2021,3,998685,2285248942.880948,North-Eastern Region
Assam,2021,3,318284,722110352.781739,North-Eastern Region
Assam,2021,3,57137,112522665.5361256,North-Eastern Region
Assam,2021,3,359737,848544237.4544444,North-Eastern Region
Assam,2021,3,524239,1393649226.029473,North-Eastern Region
Assam,2021,3,548175,1331228200.275841,North-Eastern Region
Assam,2021,3,149975,353350846.5920651,North-Eastern Region
Assam,2021,3,418859,1074324607.675174,North-Eastern Region
Assam,2021,3,201059,479392451.000507,North-Eastern Region
Assam,2021,3,498938,1241235475.745712,North-Eastern Region
Assam,2021,3,16840668,36123082534.661125,North-Eastern Region
Assam,2021,3,360281,801449299.0694864,North-Eastern Region
Assam,2021,3,1436928,3522432994.68204,North-Eastern Region
Assam,2021,3,650085,1747257315.993659,North-Eastern Region
Assam,2021,3,288131,620203649.3743759,North-Eastern Region
Assam,2021,3,531290,1083758709.111414,North-Eastern Region
Assam,2021,4,924326,2099664801.031059,North-Eastern Region
Assam,2021,4,560279,1263722648.481591,North-Eastern Region
Assam,2021,4,1326629,2906827875.9780297,North-Eastern Region
Assam,2021,4,529425,1392051533.964034,North-Eastern Region
Assam,2021,4,448701,1157896438.235495,North-Eastern Region
Assam,2021,4,452511,991840782.9964149,North-Eastern Region
Assam,2021,4,1489321,3247229901.080471,North-Eastern Region
Assam,2021,4,314595,919174483.7722924,North-Eastern Region
Assam,2021,4,1599255,4181552742.898879,North-Eastern Region
Assam,2021,4,947815,2452971274.528925,North-Eastern Region
Assam,2021,4,597064,1337575801.951691,North-Eastern Region
Assam,2021,4,406086,917680978.0577191,North-Eastern Region
Assam,2021,4,65312,129028300.4276244,North-Eastern Region
Assam,2021,4,1437714,3119948215.769207,North-Eastern Region
Assam,2021,4,527676,1247022294.095103,North-Eastern Region
Assam,2021,4,846244,2372441369.988904,North-Eastern Region
Assam,2021,4,298090,751602013.9126096,North-Eastern Region
Assam,2021,4,1424029,3288405319.03048,North-Eastern Region
Assam,2021,4,437199,1015183560.998429,North-Eastern Region
Assam,2021,4,72436,155335117.4559282,North-Eastern Region
Assam,2021,4,450526,1098025411.044142,North-Eastern Region
Assam,2021,4,719693,2011084236.744081,North-Eastern Region
Assam,2021,4,760610,1900609318.3116772,North-Eastern Region
Assam,2021,4,188499,461001023.11421895,North-Eastern Region
Assam,2021,4,575080,1530357403.562703,North-Eastern Region
Assam,2021,4,255415,657528333.4175942,North-Eastern Region
Assam,2021,4,772608,2012722511.5476182,North-Eastern Region
Assam,2021,4,22903930,48177919267.3695,North-Eastern Region
Assam,2021,4,494043,1131182051.5056121,North-Eastern Region
Assam,2021,4,2145496,5341626359.64399,North-Eastern Region
Assam,2021,4,920783,2590433257.901761,North-Eastern Region
Assam,2021,4,368466,837297984.1361362,North-Eastern Region
Assam,2021,4,760505,1488025280.261267,North-Eastern Region
Assam,2022,1,1110108,2471991459.737616,North-Eastern Region
Assam,2022,1,725851,1653871930.753217,North-Eastern Region
Assam,2022,1,1708845,3838019247.4239674,North-Eastern Region
Assam,2022,1,703834,1794915585.468485,North-Eastern Region
Assam,2022,1,576671,1480533626.526407,North-Eastern Region
Assam,2022,1,570136,1201010320.385499,North-Eastern Region
Assam,2022,1,1830668,3721424814.9586678,North-Eastern Region
Assam,2022,1,424292,1357660615.53992,North-Eastern Region
Assam,2022,1,2049272,5405490459.948576,North-Eastern Region
Assam,2022,1,1247298,3380205337.130154,North-Eastern Region
Assam,2022,1,753488,1681747448.4110463,North-Eastern Region
Assam,2022,1,547716,1168300625.428216,North-Eastern Region
Assam,2022,1,89346,172837394.19285652,North-Eastern Region
Assam,2022,1,1805856,3651941482.298712,North-Eastern Region
Assam,2022,1,665166,1595056089.1451938,North-Eastern Region
Assam,2022,1,1027786,2790138101.722805,North-Eastern Region
Assam,2022,1,363645,951303010.3050022,North-Eastern Region
Assam,2022,1,1869862,4225305321.2857337,North-Eastern Region
Assam,2022,1,571467,1369285179.166545,North-Eastern Region
Assam,2022,1,88219,186901516.61209762,North-Eastern Region
Assam,2022,1,562489,1369239048.8460479,North-Eastern Region
Assam,2022,1,962907,2759677605.069689,North-Eastern Region
Assam,2022,1,1014501,2661981437.2454042,North-Eastern Region
Assam,2022,1,216314,509944077.09921765,North-Eastern Region
Assam,2022,1,731895,1944006764.8451731,North-Eastern Region
Assam,2022,1,311136,742058516.3146229,North-Eastern Region
Assam,2022,1,1205741,2732173374.6894693,North-Eastern Region
Assam,2022,1,28908435,60093746992.89226,North-Eastern Region
Assam,2022,1,652625,1476770132.029495,North-Eastern Region
Assam,2022,1,2846523,7413611760.549711,North-Eastern Region
Assam,2022,1,1299073,3720380319.732235,North-Eastern Region
Assam,2022,1,470228,990785769.7113907,North-Eastern Region
Assam,2022,1,978493,1768122527.237476,North-Eastern Region
Assam,2022,2,1393042,2864342184.623848,North-Eastern Region
Assam,2022,2,949594,1949181060.629253,North-Eastern Region
Assam,2022,2,2122755,4247651138.552457,North-Eastern Region
Assam,2022,2,941658,2134593237.405254,North-Eastern Region
Assam,2022,2,663418,1596022243.6550171,North-Eastern Region
Assam,2022,2,694978,1292419445.258157,North-Eastern Region
Assam,2022,2,2372318,4426557091.530312,North-Eastern Region
Assam,2022,2,532090,1518417902.485162,North-Eastern Region
Assam,2022,2,2624899,6401629329.647786,North-Eastern Region
Assam,2022,2,1748061,4095843491.511972,North-Eastern Region
Assam,2022,2,928135,1870905474.8373482,North-Eastern Region
Assam,2022,2,731430,1374405319.608431,North-Eastern Region
Assam,2022,2,105899,192613565.73612753,North-Eastern Region
Assam,2022,2,2331103,4228702694.6406846,North-Eastern Region
Assam,2022,2,832316,1885347223.235883,North-Eastern Region
Assam,2022,2,1362294,3195268221.1941223,North-Eastern Region
Assam,2022,2,483371,1142819737.07108,North-Eastern Region
Assam,2022,2,2208886,4390976386.361718,North-Eastern Region
Assam,2022,2,711088,1547056523.5514271,North-Eastern Region
Assam,2022,2,98911,208934121.882908,North-Eastern Region
Assam,2022,2,698448,1532877539.60587,North-Eastern Region
Assam,2022,2,1164306,2886007289.474466,North-Eastern Region
Assam,2022,2,1380703,3242058585.814122,North-Eastern Region
Assam,2022,2,228456,545715522.4659376,North-Eastern Region
Assam,2022,2,905373,2132096440.241951,North-Eastern Region
Assam,2022,2,382915,812357268.893158,North-Eastern Region
Assam,2022,2,1764727,3227701241.992287,North-Eastern Region
Assam,2022,2,37896005,70515346667.22395,North-Eastern Region
Assam,2022,2,787208,1571435620.282404,North-Eastern Region
Assam,2022,2,3782074,8597920826.987381,North-Eastern Region
Assam,2022,2,1660385,4241626695.28664,North-Eastern Region
Assam,2022,2,604714,1221547710.8569942,North-Eastern Region
Assam,2022,2,1243165,2020664284.239387,North-Eastern Region
Assam,2022,3,1596815,3042250714.0585,North-Eastern Region
Assam,2022,3,1107100,2067093940.620087,North-Eastern Region
Assam,2022,3,2430234,4614592326.476387,North-Eastern Region
Assam,2022,3,1067899,2284375602.779279,North-Eastern Region
Assam,2022,3,859889,1828335931.769407,North-Eastern Region
Assam,2022,3,747403,1314001865.700468,North-Eastern Region
Assam,2022,3,2307181,3933628296.025187,North-Eastern Region
Assam,2022,3,605276,1484669445.1835501,North-Eastern Region
Assam,2022,3,2968058,6558107158.010572,North-Eastern Region
Assam,2022,3,2223747,4556385241.834756,North-Eastern Region
Assam,2022,3,1053657,2034519777.287187,North-Eastern Region
Assam,2022,3,863753,1579156771.5001862,North-Eastern Region
Assam,2022,3,134355,225690807.1441371,North-Eastern Region
Assam,2022,3,3096898,5410346627.41358,North-Eastern Region
Assam,2022,3,1043820,2113483858.3325522,North-Eastern Region
Assam,2022,3,1489205,3238457317.646788,North-Eastern Region
Assam,2022,3,715691,1537298774.948396,North-Eastern Region
Assam,2022,3,2665315,5192449137.351445,North-Eastern Region
Assam,2022,3,794013,1648877908.71653,North-Eastern Region
Assam,2022,3,109757,205472736.92329702,North-Eastern Region
Assam,2022,3,772797,1515654182.855371,North-Eastern Region
Assam,2022,3,1334451,3178134072.435217,North-Eastern Region
Assam,2022,3,1668882,3479985149.628884,North-Eastern Region
Assam,2022,3,288848,678521294.5272696,North-Eastern Region
Assam,2022,3,994859,2149845145.961889,North-Eastern Region
Assam,2022,3,653536,1267458929.209504,North-Eastern Region
Assam,2022,3,1805090,3233214492.573066,North-Eastern Region
Assam,2022,3,39606017,69410860235.2296,North-Eastern Region
Assam,2022,3,1560929,2991549159.652971,North-Eastern Region
Assam,2022,3,4561028,9149960686.489628,North-Eastern Region
Assam,2022,3,2054687,4590076568.303604,North-Eastern Region
Assam,2022,3,668091,1279949511.7036178,North-Eastern Region
Assam,2022,3,2264530,3694675386.605816,North-Eastern Region
Assam,2022,4,1847473,3636219479.501451,North-Eastern Region
Assam,2022,4,1397791,2505469638.516078,North-Eastern Region
Assam,2022,4,3473735,6488564510.007879,North-Eastern Region
Assam,2022,4,1249751,2609828653.3645363,North-Eastern Region
Assam,2022,4,1030879,2189719279.796463,North-Eastern Region
Assam,2022,4,883421,1544157685.457902,North-Eastern Region
Assam,2022,4,2781759,4540236249.409073,North-Eastern Region
Assam,2022,4,763570,1935371793.7394412,North-Eastern Region
Assam,2022,4,3466436,7442294882.997084,North-Eastern Region
Assam,2022,4,2801543,5696918774.408015,North-Eastern Region
Assam,2022,4,1247652,2348259381.786536,North-Eastern Region
Assam,2022,4,1048339,1929847430.1772633,North-Eastern Region
Assam,2022,4,170716,264376860.9660782,North-Eastern Region
Assam,2022,4,3570910,5955878582.0059595,North-Eastern Region
Assam,2022,4,1188838,2311470243.430886,North-Eastern Region
Assam,2022,4,1732867,3678892463.487752,North-Eastern Region
Assam,2022,4,763852,1640747076.199343,North-Eastern Region
Assam,2022,4,3169492,6146128032.607636,North-Eastern Region
Assam,2022,4,956563,1913556549.936222,North-Eastern Region
Assam,2022,4,139542,264423911.3807878,North-Eastern Region
Assam,2022,4,913590,1749366721.703061,North-Eastern Region
Assam,2022,4,1635099,3857130937.197542,North-Eastern Region
Assam,2022,4,2301942,4663672960.523356,North-Eastern Region
Assam,2022,4,323049,753858279.4564474,North-Eastern Region
Assam,2022,4,1159058,2539432688.237523,North-Eastern Region
Assam,2022,4,620063,1222334993.4406872,North-Eastern Region
Assam,2022,4,1903379,3947924967.053905,North-Eastern Region
Assam,2022,4,48873033,84183380553.41818,North-Eastern Region
Assam,2022,4,1179854,2307448482.382268,North-Eastern Region
Assam,2022,4,5914147,12025232756.808722,North-Eastern Region
Assam,2022,4,2471469,5401152298.290414,North-Eastern Region
Assam,2022,4,770207,1431848172.336092,North-Eastern Region
Assam,2022,4,2231248,3528373897.52103,North-Eastern Region
Bihar,2018,1,79822,85073945.80231695,Eastern Region
Bihar,2018,1,132262,139947209.01716912,Eastern Region
Bihar,2018,1,208901,190613485.9647957,Eastern Region
Bihar,2018,1,61490,56987162.135050416,Eastern Region
Bihar,2018,1,217364,224628301.6280015,Eastern Region
Bihar,2018,1,78480,81161592.44495997,Eastern Region
Bihar,2018,1,48226,44565632.6441077,Eastern Region
Bihar,2018,1,20728,23630132.07561916,Eastern Region
Bihar,2018,1,129094,169228975.706601,Eastern Region
Bihar,2018,1,388401,394717112.59667057,Eastern Region
Bihar,2018,1,1197281,1282492050.639251,Eastern Region
Bihar,2018,1,52401,47274894.952514395,Eastern Region
Bihar,2018,1,201231,181378994.97860852,Eastern Region
Bihar,2018,1,134911,130265729.662316,Eastern Region
Bihar,2018,1,85807,71313091.35844366,Eastern Region
Bihar,2018,1,145625,162281680.1364338,Eastern Region
Bihar,2018,1,149786,171839806.769135,Eastern Region
Bihar,2018,1,31620,27549102.079531398,Eastern Region
Bihar,2018,1,201678,211794626.3246635,Eastern Region
Bihar,2018,1,215866,236190496.6430266,Eastern Region
Bihar,2018,1,107134,141070590.5118508,Eastern Region
Bihar,2018,1,42937,43611675.07515131,Eastern Region
Bihar,2018,1,114354,114737537.8615089,Eastern Region
Bihar,2018,1,64493,70110158.70484145,Eastern Region
Bihar,2018,1,81597,95184067.64819424,Eastern Region
Bihar,2018,1,64639,64455596.263603695,Eastern Region
Bihar,2018,1,138075,129701645.5273873,Eastern Region
Bihar,2018,1,65892,71955894.82466315,Eastern Region
Bihar,2018,1,88087,82038819.77477607,Eastern Region
Bihar,2018,1,174456,172905796.12309912,Eastern Region
Bihar,2018,1,173946,203080851.021446,Eastern Region
Bihar,2018,1,38179,45880790.35124814,Eastern Region
Bihar,2018,1,231873,227470166.14682057,Eastern Region
Bihar,2018,1,222241,213634124.8258972,Eastern Region
Bihar,2018,1,39192,32623795.99344401,Eastern Region
Bihar,2018,1,254643,264192918.45434484,Eastern Region
Bihar,2018,1,25700,22183882.57736211,Eastern Region
Bihar,2018,1,115890,117985836.7722633,Eastern Region
Bihar,2018,2,128793,257666353.53331414,Eastern Region
Bihar,2018,2,200492,341288206.3514095,Eastern Region
Bihar,2018,2,306468,368156034.4352696,Eastern Region
Bihar,2018,2,95499,121370124.3520751,Eastern Region
Bihar,2018,2,322140,569573309.6554229,Eastern Region
Bihar,2018,2,117582,171877320.6743109,Eastern Region
Bihar,2018,2,73817,105507695.6670196,Eastern Region
Bihar,2018,2,30292,43496026.13430948,Eastern Region
Bihar,2018,2,216997,449888077.3921717,Eastern Region
Bihar,2018,2,554675,841276317.7006266,Eastern Region
Bihar,2018,2,1650942,2328839155.637871,Eastern Region
Bihar,2018,2,76302,94030824.14988841,Eastern Region
Bihar,2018,2,281535,364889751.108993,Eastern Region
Bihar,2018,2,200949,276462420.95988256,Eastern Region
Bihar,2018,2,120248,207587718.3219347,Eastern Region
Bihar,2018,2,207834,327556110.6386512,Eastern Region
Bihar,2018,2,261588,474215326.87658095,Eastern Region
Bihar,2018,2,41799,51924029.92783449,Eastern Region
Bihar,2018,2,316405,471071129.4019304,Eastern Region
Bihar,2018,2,305553,542379988.9027045,Eastern Region
Bihar,2018,2,176783,361155964.2833132,Eastern Region
Bihar,2018,2,63428,79811566.97732757,Eastern Region
Bihar,2018,2,166360,242694823.7303332,Eastern Region
Bihar,2018,2,95278,133155808.1125324,Eastern Region
Bihar,2018,2,144230,340399877.3329379,Eastern Region
Bihar,2018,2,104641,135654469.06000388,Eastern Region
Bihar,2018,2,218980,363989212.7444124,Eastern Region
Bihar,2018,2,107663,171833273.74253872,Eastern Region
Bihar,2018,2,137218,228422183.974468,Eastern Region
Bihar,2018,2,265147,373912200.78000844,Eastern Region
Bihar,2018,2,286112,554829469.6286855,Eastern Region
Bihar,2018,2,68492,137867030.2790136,Eastern Region
Bihar,2018,2,324390,438042055.7809131,Eastern Region
Bihar,2018,2,316985,502582636.03288096,Eastern Region
Bihar,2018,2,62184,71579691.62372303,Eastern Region
Bihar,2018,2,373033,650452550.5678003,Eastern Region
Bihar,2018,2,31877,49770706.400708936,Eastern Region
Bihar,2018,2,179667,260921666.7985403,Eastern Region
Bihar,2018,3,149943,336637863.733843,Eastern Region
Bihar,2018,3,254555,489478561.6334036,Eastern Region
Bihar,2018,3,896006,768203889.8354422,Eastern Region
Bihar,2018,3,141186,188136993.80738562,Eastern Region
Bihar,2018,3,413648,764466707.7610799,Eastern Region
Bihar,2018,3,209878,289802022.43572944,Eastern Region
Bihar,2018,3,104140,152652365.3669844,Eastern Region
Bihar,2018,3,37393,56373786.91673914,Eastern Region
Bihar,2018,3,272311,538177446.0290899,Eastern Region
Bihar,2018,3,959708,1265457842.072181,Eastern Region
Bihar,2018,3,3360157,3873142430.776816,Eastern Region
Bihar,2018,3,158009,154263782.7635519,Eastern Region
Bihar,2018,3,701262,668806719.3479261,Eastern Region
Bihar,2018,3,226986,368522165.54476273,Eastern Region
Bihar,2018,3,165526,272659476.21683383,Eastern Region
Bihar,2018,3,266426,479856960.6130354,Eastern Region
Bihar,2018,3,366520,636933865.4864707,Eastern Region
Bihar,2018,3,78393,92938267.76066552,Eastern Region
Bihar,2018,3,427385,660314110.761917,Eastern Region
Bihar,2018,3,427544,778844052.9981706,Eastern Region
Bihar,2018,3,218210,422499144.20198405,Eastern Region
Bihar,2018,3,129690,136115937.9713898,Eastern Region
Bihar,2018,3,269704,354055669.1867602,Eastern Region
Bihar,2018,3,128090,180251318.44516632,Eastern Region
Bihar,2018,3,167608,428450949.7257032,Eastern Region
Bihar,2018,3,136515,186691409.16526163,Eastern Region
Bihar,2018,3,252857,513132287.7985549,Eastern Region
Bihar,2018,3,145602,245267621.7634195,Eastern Region
Bihar,2018,3,185665,334445151.1359033,Eastern Region
Bihar,2018,3,422204,579615297.8454921,Eastern Region
Bihar,2018,3,353968,681883536.8483069,Eastern Region
Bihar,2018,3,94729,232008456.55016172,Eastern Region
Bihar,2018,3,919453,893929004.0264462,Eastern Region
Bihar,2018,3,400049,660092785.6814661,Eastern Region
Bihar,2018,3,86362,101993248.9860617,Eastern Region
Bihar,2018,3,544285,921447417.5581728,Eastern Region
Bihar,2018,3,43723,79579549.20914777,Eastern Region
Bihar,2018,3,252114,348676280.93945086,Eastern Region
Bihar,2018,4,206209,482649436.4960645,Eastern Region
Bihar,2018,4,323276,731281592.8687838,Eastern Region
Bihar,2018,4,666931,846144772.7533281,Eastern Region
Bihar,2018,4,166308,281722827.8503226,Eastern Region
Bihar,2018,4,515957,1142706537.988927,Eastern Region
Bihar,2018,4,225093,417621899.19577783,Eastern Region
Bihar,2018,4,156998,267317791.2807419,Eastern Region
Bihar,2018,4,52160,94354176.72548714,Eastern Region
Bihar,2018,4,366863,813062416.7235221,Eastern Region
Bihar,2018,4,886640,1682571935.182583,Eastern Region
Bihar,2018,4,3256138,4907266831.021729,Eastern Region
Bihar,2018,4,176508,216771088.343031,Eastern Region
Bihar,2018,4,534230,818426211.762433,Eastern Region
Bihar,2018,4,326254,570039331.1250697,Eastern Region
Bihar,2018,4,207479,393510177.4705521,Eastern Region
Bihar,2018,4,338316,664456738.5784366,Eastern Region
Bihar,2018,4,495166,976827835.416697,Eastern Region
Bihar,2018,4,94144,128451766.47901759,Eastern Region
Bihar,2018,4,522642,964760831.5562135,Eastern Region
Bihar,2018,4,582470,1215256332.6509812,Eastern Region
Bihar,2018,4,288486,665355068.2331328,Eastern Region
Bihar,2018,4,115486,181734953.4666848,Eastern Region
Bihar,2018,4,345707,535217438.3518773,Eastern Region
Bihar,2018,4,175587,291814682.8445456,Eastern Region
Bihar,2018,4,224141,643458080.2643342,Eastern Region
Bihar,2018,4,173044,283385408.5237344,Eastern Region
Bihar,2018,4,364308,755567034.96501,Eastern Region
Bihar,2018,4,175089,336919554.4997294,Eastern Region
Bihar,2018,4,226972,503942086.3920203,Eastern Region
Bihar,2018,4,460720,770462001.2139144,Eastern Region
Bihar,2018,4,480479,1055071917.028533,Eastern Region
Bihar,2018,4,130169,375883248.4677948,Eastern Region
Bihar,2018,4,724866,1079658570.770959,Eastern Region
Bihar,2018,4,529944,1020002681.3963059,Eastern Region
Bihar,2018,4,120661,153837814.6988419,Eastern Region
Bihar,2018,4,732175,1458571863.5112112,Eastern Region
Bihar,2018,4,57310,111505767.66156699,Eastern Region
Bihar,2018,4,307475,560408464.8180625,Eastern Region
Bihar,2019,1,264883,576254457.2110447,Eastern Region
Bihar,2019,1,432736,880288859.2093346,Eastern Region
Bihar,2019,1,946010,1077003028.991115,Eastern Region
Bihar,2019,1,269395,400579206.461272,Eastern Region
Bihar,2019,1,763583,1448771357.599244,Eastern Region
Bihar,2019,1,358636,558537691.0189606,Eastern Region
Bihar,2019,1,254802,390616872.39251614,Eastern Region
Bihar,2019,1,84957,128265941.3321425,Eastern Region
Bihar,2019,1,551354,1022001680.3459771,Eastern Region
Bihar,2019,1,1262299,2061506662.05161,Eastern Region
Bihar,2019,1,7894598,11217940482.12446,Eastern Region
Bihar,2019,1,281786,306816678.8817686,Eastern Region
Bihar,2019,1,879724,1104230103.111794,Eastern Region
Bihar,2019,1,456148,695166454.2759526,Eastern Region
Bihar,2019,1,291495,551617489.0466162,Eastern Region
Bihar,2019,1,511026,830161563.236364,Eastern Region
Bihar,2019,1,688941,1194323043.67222,Eastern Region
Bihar,2019,1,166197,181951883.21584398,Eastern Region
Bihar,2019,1,749004,1174950625.5845962,Eastern Region
Bihar,2019,1,938338,1627339576.736521,Eastern Region
Bihar,2019,1,436537,840103896.7641629,Eastern Region
Bihar,2019,1,172050,249104102.7771268,Eastern Region
Bihar,2019,1,568106,821609333.8419166,Eastern Region
Bihar,2019,1,286810,419488028.4722478,Eastern Region
Bihar,2019,1,303436,771182123.8666478,Eastern Region
Bihar,2019,1,244480,359390718.4405814,Eastern Region
Bihar,2019,1,545240,978868951.5512419,Eastern Region
Bihar,2019,1,227052,388654881.11228883,Eastern Region
Bihar,2019,1,325350,701328047.2284671,Eastern Region
Bihar,2019,1,669334,944495875.577175,Eastern Region
Bihar,2019,1,725008,1443743324.505893,Eastern Region
Bihar,2019,1,172840,475097517.172268,Eastern Region
Bihar,2019,1,1025084,1460009336.4335551,Eastern Region
Bihar,2019,1,792952,1239854737.091689,Eastern Region
Bihar,2019,1,183133,217589903.4521794,Eastern Region
Bihar,2019,1,1069790,1856147556.11152,Eastern Region
Bihar,2019,1,93729,142778197.8470657,Eastern Region
Bihar,2019,1,469391,765057325.7810102,Eastern Region
Bihar,2019,2,249723,707798711.0540556,Eastern Region
Bihar,2019,2,430976,1078967975.372056,Eastern Region
Bihar,2019,2,710450,1254625995.649563,Eastern Region
Bihar,2019,2,231824,475000124.2031771,Eastern Region
Bihar,2019,2,727675,1822608072.265894,Eastern Region
Bihar,2019,2,348121,761867645.7594408,Eastern Region
Bihar,2019,2,273377,595497429.4021461,Eastern Region
Bihar,2019,2,75522,150977914.7667327,Eastern Region
Bihar,2019,2,533899,1255140385.291857,Eastern Region
Bihar,2019,2,1260648,2730311714.0709352,Eastern Region
Bihar,2019,2,13421445,26125484618.416542,Eastern Region
Bihar,2019,2,209202,370093501.8179393,Eastern Region
Bihar,2019,2,659316,1290203427.3036072,Eastern Region
Bihar,2019,2,420369,861135419.9108714,Eastern Region
Bihar,2019,2,261835,621350641.7630955,Eastern Region
Bihar,2019,2,464001,1054440854.873033,Eastern Region
Bihar,2019,2,660816,1511533675.4801161,Eastern Region
Bihar,2019,2,127961,228089174.5008791,Eastern Region
Bihar,2019,2,706255,1503710719.585722,Eastern Region
Bihar,2019,2,754956,1807646307.200506,Eastern Region
Bihar,2019,2,419736,1042999794.764029,Eastern Region
Bihar,2019,2,140776,288144511.14097095,Eastern Region
Bihar,2019,2,466316,1028918812.5797839,Eastern Region
Bihar,2019,2,233890,502827065.78767604,Eastern Region
Bihar,2019,2,275976,848688675.9117857,Eastern Region
Bihar,2019,2,225552,434455542.9933263,Eastern Region
Bihar,2019,2,500894,1262216431.763846,Eastern Region
Bihar,2019,2,211775,474324786.2517421,Eastern Region
Bihar,2019,2,309217,777991635.3881919,Eastern Region
Bihar,2019,2,615040,1150904188.2353358,Eastern Region
Bihar,2019,2,689839,1830248520.944854,Eastern Region
Bihar,2019,2,172899,551086091.1205673,Eastern Region
Bihar,2019,2,919937,1718017778.563915,Eastern Region
Bihar,2019,2,659872,1446039768.462154,Eastern Region
Bihar,2019,2,149782,265207653.10207573,Eastern Region
Bihar,2019,2,937122,2207821269.533753,Eastern Region
Bihar,2019,2,77989,173885487.0659579,Eastern Region
Bihar,2019,2,425496,922175961.2433462,Eastern Region
Bihar,2019,3,285255,739372428.9356571,Eastern Region
Bihar,2019,3,538629,1275466657.188119,Eastern Region
Bihar,2019,3,734808,1272371591.0222802,Eastern Region
Bihar,2019,3,233814,437029984.60377914,Eastern Region
