State,Year,Quarter,Registered_users,Region
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,2021,3,13167,Western Region
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,2021,4,239110,Western Region
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,2021,4,145806,Western Region
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,2021,4,14047,Western Region
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,2022,1,254577,Western Region
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,2022,1,155029,Western Region
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,2022,1,14964,Western Region
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,2022,2,269344,Western Region
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,2022,2,163861,Western Region
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,2022,2,15811,Western Region
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,2022,3,284923,Western Region
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,2022,3,173219,Western Region
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,2022,3,16665,Western Region
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,2022,4,300217,Western Region
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,2022,4,182481,Western Region
Dadra_and_Nagar_Haveli_and_Daman_and_Diu,2022,4,17427,Western Region
Delhi,2018,1,308558,Northern Region
Delhi,2018,1,251213,Northern Region
Delhi,2018,1,223679,Northern Region
Delhi,2018,1,212008,Northern Region
Delhi,2018,1,202723,Northern Region
Delhi,2018,1,179197,Northern Region
Delhi,2018,1,173622,Northern Region
Delhi,2018,1,169295,Northern Region
Delhi,2018,1,156706,Northern Region
Delhi,2018,1,114549,Northern Region
Delhi,2018,2,406877,Northern Region
Delhi,2018,2,333350,Northern Region
Delhi,2018,2,294038,Northern Region
Delhi,2018,2,282319,Northern Region
Delhi,2018,2,267154,Northern Region
Delhi,2018,2,236789,Northern Region
Delhi,2018,2,227958,Northern Region
Delhi,2018,2,221449,Northern Region
Delhi,2018,2,206935,Northern Region
Delhi,2018,2,152113,Northern Region
Delhi,2018,3,515854,Northern Region
Delhi,2018,3,423177,Northern Region
Delhi,2018,3,376806,Northern Region
Delhi,2018,3,363140,Northern Region
Delhi,2018,3,340549,Northern Region
Delhi,2018,3,297663,Northern Region
Delhi,2018,3,290251,Northern Region
Delhi,2018,3,280847,Northern Region
Delhi,2018,3,264628,Northern Region
Delhi,2018,3,192430,Northern Region
Delhi,2018,4,686653,Northern Region
Delhi,2018,4,564640,Northern Region
Delhi,2018,4,496928,Northern Region
Delhi,2018,4,470991,Northern Region
Delhi,2018,4,446787,Northern Region
Delhi,2018,4,393208,Northern Region
Delhi,2018,4,379177,Northern Region
Delhi,2018,4,373139,Northern Region
Delhi,2018,4,344311,Northern Region
Delhi,2018,4,257785,Northern Region
Delhi,2019,1,820526,Northern Region
Delhi,2019,1,671667,Northern Region
Delhi,2019,1,583438,Northern Region
Delhi,2019,1,558516,Northern Region
Delhi,2019,1,529918,Northern Region
Delhi,2019,1,467571,Northern Region
Delhi,2019,1,447987,Northern Region
Delhi,2019,1,439639,Northern Region
Delhi,2019,1,407519,Northern Region
Delhi,2019,1,310351,Northern Region
Delhi,2019,2,919096,Northern Region
Delhi,2019,2,749218,Northern Region
Delhi,2019,2,649377,Northern Region
Delhi,2019,2,637526,Northern Region
Delhi,2019,2,596940,Northern Region
Delhi,2019,2,519422,Northern Region
Delhi,2019,2,502570,Northern Region
Delhi,2019,2,487121,Northern Region
Delhi,2019,2,453829,Northern Region
Delhi,2019,2,352312,Northern Region
Delhi,2019,3,1008836,Northern Region
Delhi,2019,3,821304,Northern Region
Delhi,2019,3,709448,Northern Region
Delhi,2019,3,705546,Northern Region
Delhi,2019,3,658985,Northern Region
Delhi,2019,3,567496,Northern Region
Delhi,2019,3,554029,Northern Region
Delhi,2019,3,532254,Northern Region
Delhi,2019,3,498200,Northern Region
Delhi,2019,3,391827,Northern Region
Delhi,2019,4,1081496,Northern Region
Delhi,2019,4,883080,Northern Region
Delhi,2019,4,758620,Northern Region
Delhi,2019,4,757888,Northern Region
Delhi,2019,4,711015,Northern Region
Delhi,2019,4,605482,Northern Region
Delhi,2019,4,598910,Northern Region
Delhi,2019,4,568283,Northern Region
Delhi,2019,4,533716,Northern Region
Delhi,2019,4,425305,Northern Region
Delhi,2020,1,1160353,Northern Region
Delhi,2020,1,947535,Northern Region
Delhi,2020,1,814249,Northern Region
Delhi,2020,1,810489,Northern Region
Delhi,2020,1,765149,Northern Region
Delhi,2020,1,648654,Northern Region
Delhi,2020,1,644981,Northern Region
Delhi,2020,1,604768,Northern Region
Delhi,2020,1,570329,Northern Region
Delhi,2020,1,460186,Northern Region
Delhi,2020,2,1243875,Northern Region
Delhi,2020,2,1011931,Northern Region
Delhi,2020,2,877218,Northern Region
Delhi,2020,2,858515,Northern Region
Delhi,2020,2,821609,Northern Region
Delhi,2020,2,704186,Northern Region
Delhi,2020,2,688199,Northern Region
Delhi,2020,2,641233,Northern Region
Delhi,2020,2,608062,Northern Region
Delhi,2020,2,498710,Northern Region
Delhi,2020,3,1343895,Northern Region
Delhi,2020,3,1088989,Northern Region
Delhi,2020,3,946954,Northern Region
Delhi,2020,3,912051,Northern Region
Delhi,2020,3,888536,Northern Region
Delhi,2020,3,763389,Northern Region
Delhi,2020,3,739034,Northern Region
Delhi,2020,3,685955,Northern Region
Delhi,2020,3,651616,Northern Region
Delhi,2020,3,543831,Northern Region
Delhi,2020,4,1451042,Northern Region
Delhi,2020,4,1174221,Northern Region
Delhi,2020,4,1019187,Northern Region
Delhi,2020,4,971715,Northern Region
Delhi,2020,4,962750,Northern Region
Delhi,2020,4,827019,Northern Region
Delhi,2020,4,792331,Northern Region
Delhi,2020,4,734091,Northern Region
Delhi,2020,4,699303,Northern Region
Delhi,2020,4,591192,Northern Region
Delhi,2021,1,1559112,Northern Region
Delhi,2021,1,1260645,Northern Region
Delhi,2021,1,1094464,Northern Region
Delhi,2021,1,1039016,Northern Region
Delhi,2021,1,1035060,Northern Region
Delhi,2021,1,890194,Northern Region
Delhi,2021,1,849223,Northern Region
Delhi,2021,1,786308,Northern Region
Delhi,2021,1,749173,Northern Region
Delhi,2021,1,636908,Northern Region
Delhi,2021,2,1666267,Northern Region
Delhi,2021,2,1346063,Northern Region
Delhi,2021,2,1170137,Northern Region
Delhi,2021,2,1108471,Northern Region
Delhi,2021,2,1105640,Northern Region
Delhi,2021,2,952374,Northern Region
Delhi,2021,2,906878,Northern Region
Delhi,2021,2,839185,Northern Region
Delhi,2021,2,799590,Northern Region
Delhi,2021,2,681073,Northern Region
Delhi,2021,3,1785309,Northern Region
Delhi,2021,3,1441462,Northern Region
Delhi,2021,3,1254464,Northern Region
Delhi,2021,3,1185588,Northern Region
Delhi,2021,3,1184217,Northern Region
Delhi,2021,3,1022251,Northern Region
Delhi,2021,3,971552,Northern Region
Delhi,2021,3,898137,Northern Region
Delhi,2021,3,855177,Northern Region
Delhi,2021,3,730209,Northern Region
Delhi,2021,4,1905278,Northern Region
Delhi,2021,4,1537814,Northern Region
Delhi,2021,4,1339480,Northern Region
Delhi,2021,4,1263911,Northern Region
Delhi,2021,4,1263818,Northern Region
Delhi,2021,4,1093028,Northern Region
Delhi,2021,4,1036466,Northern Region
Delhi,2021,4,957392,Northern Region
Delhi,2021,4,911399,Northern Region
Delhi,2021,4,779798,Northern Region
Delhi,2022,1,2017435,Northern Region
Delhi,2022,1,1628157,Northern Region
Delhi,2022,1,1419688,Northern Region
Delhi,2022,1,1338465,Northern Region
Delhi,2022,1,1336911,Northern Region
Delhi,2022,1,1159277,Northern Region
Delhi,2022,1,1097016,Northern Region
Delhi,2022,1,1013024,Northern Region
Delhi,2022,1,963775,Northern Region
Delhi,2022,1,826148,Northern Region
Delhi,2022,2,2124626,Northern Region
Delhi,2022,2,1714507,Northern Region
Delhi,2022,2,1496002,Northern Region
Delhi,2022,2,1409776,Northern Region
Delhi,2022,2,1406687,Northern Region
Delhi,2022,2,1222605,Northern Region
Delhi,2022,2,1155288,Northern Region
Delhi,2022,2,1066632,Northern Region
Delhi,2022,2,1013938,Northern Region
Delhi,2022,2,870461,Northern Region
Delhi,2022,3,2235907,Northern Region
Delhi,2022,3,1804123,Northern Region
Delhi,2022,3,1575473,Northern Region
Delhi,2022,3,1483786,Northern Region
Delhi,2022,3,1479669,Northern Region
Delhi,2022,3,1288507,Northern Region
Delhi,2022,3,1215697,Northern Region
Delhi,2022,3,1121596,Northern Region
Delhi,2022,3,1065631,Northern Region
Delhi,2022,3,917096,Northern Region
Delhi,2022,4,2348063,Northern Region
Delhi,2022,4,1894776,Northern Region
Delhi,2022,4,1655730,Northern Region
Delhi,2022,4,1558400,Northern Region
Delhi,2022,4,1552874,Northern Region
Delhi,2022,4,1354521,Northern Region
Delhi,2022,4,1275864,Northern Region
Delhi,2022,4,1177294,Northern Region
Delhi,2022,4,1117981,Northern Region
Delhi,2022,4,963656,Northern Region
Goa,2018,1,57769,Southern Region
Goa,2018,1,34167,Southern Region
Goa,2018,2,76192,Southern Region
Goa,2018,2,45982,Southern Region
Goa,2018,3,95307,Southern Region
Goa,2018,3,58495,Southern Region
Goa,2018,4,121001,Southern Region
Goa,2018,4,74349,Southern Region
Goa,2019,1,147802,Southern Region
Goa,2019,1,90350,Southern Region
Goa,2019,2,173002,Southern Region
Goa,2019,2,105938,Southern Region
Goa,2019,3,197361,Southern Region
Goa,2019,3,119833,Southern Region
Goa,2019,4,220385,Southern Region
Goa,2019,4,133161,Southern Region
Goa,2020,1,244309,Southern Region
Goa,2020,1,147591,Southern Region
Goa,2020,2,267533,Southern Region
Goa,2020,2,163106,Southern Region
Goa,2020,3,294195,Southern Region
Goa,2020,3,180767,Southern Region
Goa,2020,4,326479,Southern Region
Goa,2020,4,201105,Southern Region
Goa,2021,1,352593,Southern Region
Goa,2021,1,217442,Southern Region
Goa,2021,2,376703,Southern Region
Goa,2021,2,232403,Southern Region
Goa,2021,3,403952,Southern Region
Goa,2021,3,249506,Southern Region
Goa,2021,4,430814,Southern Region
Goa,2021,4,266364,Southern Region
Goa,2022,1,456250,Southern Region
Goa,2022,1,282378,Southern Region
Goa,2022,2,480353,Southern Region
Goa,2022,2,297426,Southern Region
Goa,2022,3,504946,Southern Region
Goa,2022,3,312884,Southern Region
Goa,2022,4,527826,Southern Region
Goa,2022,4,327376,Southern Region
Gujarat,2018,1,572811,Western Region
Gujarat,2018,1,489852,Western Region
Gujarat,2018,1,205722,Western Region
Gujarat,2018,1,133017,Western Region
Gujarat,2018,1,118201,Western Region
Gujarat,2018,1,101575,Western Region
Gujarat,2018,1,97838,Western Region
Gujarat,2018,1,97004,Western Region
Gujarat,2018,1,93506,Western Region
Gujarat,2018,1,87683,Western Region
Gujarat,2018,2,751746,Western Region
Gujarat,2018,2,652372,Western Region
Gujarat,2018,2,271730,Western Region
Gujarat,2018,2,174778,Western Region
Gujarat,2018,2,155539,Western Region
Gujarat,2018,2,134500,Western Region
Gujarat,2018,2,128064,Western Region
Gujarat,2018,2,127614,Western Region
Gujarat,2018,2,125849,Western Region
Gujarat,2018,2,115812,Western Region
Gujarat,2018,3,919252,Western Region
Gujarat,2018,3,808005,Western Region
Gujarat,2018,3,335125,Western Region
Gujarat,2018,3,215459,Western Region
Gujarat,2018,3,190882,Western Region
Gujarat,2018,3,169322,Western Region
Gujarat,2018,3,159591,Western Region
Gujarat,2018,3,158762,Western Region
Gujarat,2018,3,157274,Western Region
Gujarat,2018,3,141243,Western Region
Gujarat,2018,4,1212636,Western Region
Gujarat,2018,4,998807,Western Region
Gujarat,2018,4,421895,Western Region
Gujarat,2018,4,260602,Western Region
Gujarat,2018,4,242368,Western Region
Gujarat,2018,4,211843,Western Region
Gujarat,2018,4,197774,Western Region
Gujarat,2018,4,195295,Western Region
Gujarat,2018,4,192493,Western Region
Gujarat,2018,4,173699,Western Region
Gujarat,2019,1,1450100,Western Region
Gujarat,2019,1,1180819,Western Region
Gujarat,2019,1,502520,Western Region
Gujarat,2019,1,304415,Western Region
Gujarat,2019,1,291858,Western Region
Gujarat,2019,1,252826,Western Region
Gujarat,2019,1,239613,Western Region
Gujarat,2019,1,231871,Western Region
Gujarat,2019,1,230403,Western Region
Gujarat,2019,1,209477,Western Region
Gujarat,2019,2,1656341,Western Region
Gujarat,2019,2,1338584,Western Region
Gujarat,2019,2,572031,Western Region
Gujarat,2019,2,345178,Western Region
Gujarat,2019,2,333056,Western Region
Gujarat,2019,2,284296,Western Region
Gujarat,2019,2,271379,Western Region
Gujarat,2019,2,261458,Western Region
Gujarat,2019,2,259949,Western Region
Gujarat,2019,2,238764,Western Region
Gujarat,2019,3,1848860,Western Region
Gujarat,2019,3,1481391,Western Region
Gujarat,2019,3,637678,Western Region
Gujarat,2019,3,384852,Western Region
Gujarat,2019,3,372464,Western Region
Gujarat,2019,3,315856,Western Region
Gujarat,2019,3,301373,Western Region
Gujarat,2019,3,286652,Western Region
Gujarat,2019,3,285519,Western Region
Gujarat,2019,3,266134,Western Region
Gujarat,2019,4,2015947,Western Region
Gujarat,2019,4,1624077,Western Region
Gujarat,2019,4,700817,Western Region
Gujarat,2019,4,426178,Western Region
Gujarat,2019,4,408526,Western Region
Gujarat,2019,4,350619,Western Region
Gujarat,2019,4,339582,Western Region
Gujarat,2019,4,316985,Western Region
Gujarat,2019,4,314732,Western Region
Gujarat,2019,4,296977,Western Region
Gujarat,2020,1,2185983,Western Region
Gujarat,2020,1,1772703,Western Region
Gujarat,2020,1,763969,Western Region
Gujarat,2020,1,469636,Western Region
Gujarat,2020,1,445290,Western Region
Gujarat,2020,1,386212,Western Region
Gujarat,2020,1,384819,Western Region
Gujarat,2020,1,349897,Western Region
Gujarat,2020,1,347270,Western Region
Gujarat,2020,1,330053,Western Region
Gujarat,2020,2,2384154,Western Region
Gujarat,2020,2,1935894,Western Region
Gujarat,2020,2,830759,Western Region
Gujarat,2020,2,522650,Western Region
Gujarat,2020,2,488351,Western Region
Gujarat,2020,2,446603,Western Region
Gujarat,2020,2,423017,Western Region
Gujarat,2020,2,389562,Western Region
Gujarat,2020,2,385480,Western Region
Gujarat,2020,2,372771,Western Region
Gujarat,2020,3,2580178,Western Region
Gujarat,2020,3,2092712,Western Region
Gujarat,2020,3,901492,Western Region
Gujarat,2020,3,573062,Western Region
Gujarat,2020,3,529771,Western Region
Gujarat,2020,3,501471,Western Region
Gujarat,2020,3,462292,Western Region
Gujarat,2020,3,427950,Western Region
Gujarat,2020,3,423729,Western Region
Gujarat,2020,3,410740,Western Region
Gujarat,2020,4,2787991,Western Region
Gujarat,2020,4,2278232,Western Region
Gujarat,2020,4,980658,Western Region
Gujarat,2020,4,627654,Western Region
Gujarat,2020,4,572461,Western Region
Gujarat,2020,4,551645,Western Region
Gujarat,2020,4,508005,Western Region
Gujarat,2020,4,466855,Western Region
Gujarat,2020,4,464932,Western Region
Gujarat,2020,4,452628,Western Region
Gujarat,2021,1,2999575,Western Region
Gujarat,2021,1,2458596,Western Region
Gujarat,2021,1,1053954,Western Region
Gujarat,2021,1,677301,Western Region
Gujarat,2021,1,615315,Western Region
Gujarat,2021,1,598384,Western Region
Gujarat,2021,1,548541,Western Region
Gujarat,2021,1,505517,Western Region
Gujarat,2021,1,500511,Western Region
Gujarat,2021,1,489062,Western Region
Gujarat,2021,2,3209841,Western Region
Gujarat,2021,2,2633443,Western Region
Gujarat,2021,2,1127636,Western Region
Gujarat,2021,2,726817,Western Region
Gujarat,2021,2,658428,Western Region
Gujarat,2021,2,645073,Western Region
Gujarat,2021,2,588777,Western Region
Gujarat,2021,2,543585,Western Region
Gujarat,2021,2,536645,Western Region
Gujarat,2021,2,524614,Western Region
Gujarat,2021,3,3445024,Western Region
Gujarat,2021,3,2830392,Western Region
Gujarat,2021,3,1210266,Western Region
Gujarat,2021,3,782611,Western Region
Gujarat,2021,3,706654,Western Region
Gujarat,2021,3,698841,Western Region
Gujarat,2021,3,634589,Western Region
Gujarat,2021,3,587589,Western Region
Gujarat,2021,3,578072,Western Region
Gujarat,2021,3,565423,Western Region
Gujarat,2021,4,3679243,Western Region
Gujarat,2021,4,3026960,Western Region
Gujarat,2021,4,1292097,Western Region
Gujarat,2021,4,837869,Western Region
Gujarat,2021,4,754369,Western Region
Gujarat,2021,4,751116,Western Region
Gujarat,2021,4,679705,Western Region
Gujarat,2021,4,630878,Western Region
Gujarat,2021,4,618376,Western Region
Gujarat,2021,4,605655,Western Region
Gujarat,2022,1,3897869,Western Region
Gujarat,2022,1,3210535,Western Region
Gujarat,2022,1,1368210,Western Region
Gujarat,2022,1,889499,Western Region
Gujarat,2022,1,802470,Western Region
Gujarat,2022,1,799301,Western Region
Gujarat,2022,1,722367,Western Region
Gujarat,2022,1,671465,Western Region
Gujarat,2022,1,656908,Western Region
Gujarat,2022,1,643742,Western Region
Gujarat,2022,2,4105172,Western Region
Gujarat,2022,2,3385398,Western Region
Gujarat,2022,2,1440949,Western Region
Gujarat,2022,2,937863,Western Region
Gujarat,2022,2,849884,Western Region
Gujarat,2022,2,841732,Western Region
Gujarat,2022,2,762752,Western Region
Gujarat,2022,2,709339,Western Region
Gujarat,2022,2,692794,Western Region
Gujarat,2022,2,679340,Western Region
Gujarat,2022,3,4319512,Western Region
Gujarat,2022,3,3567767,Western Region
Gujarat,2022,3,1515556,Western Region
Gujarat,2022,3,986904,Western Region
Gujarat,2022,3,896869,Western Region
Gujarat,2022,3,885535,Western Region
Gujarat,2022,3,803845,Western Region
Gujarat,2022,3,747079,Western Region
Gujarat,2022,3,729723,Western Region
Gujarat,2022,3,716467,Western Region
Gujarat,2022,4,4530853,Western Region
Gujarat,2022,4,3747780,Western Region
Gujarat,2022,4,1587831,Western Region
Gujarat,2022,4,1033159,Western Region
Gujarat,2022,4,939693,Western Region
Gujarat,2022,4,927585,Western Region
Gujarat,2022,4,842519,Western Region
Gujarat,2022,4,781383,Western Region
Gujarat,2022,4,763693,Western Region
Gujarat,2022,4,751767,Western Region
Haryana,2018,1,474081,Northern Region
Haryana,2018,1,231504,Northern Region
Haryana,2018,1,113872,Northern Region
Haryana,2018,1,85350,Northern Region
Haryana,2018,1,79638,Northern Region
Haryana,2018,1,74739,Northern Region
Haryana,2018,1,73612,Northern Region
Haryana,2018,1,70800,Northern Region
Haryana,2018,1,62452,Northern Region
Haryana,2018,1,57585,Northern Region
Haryana,2018,2,621718,Northern Region
Haryana,2018,2,306358,Northern Region
Haryana,2018,2,147599,Northern Region
Haryana,2018,2,113056,Northern Region
Haryana,2018,2,106837,Northern Region
Haryana,2018,2,101243,Northern Region
Haryana,2018,2,98276,Northern Region
Haryana,2018,2,91908,Northern Region
Haryana,2018,2,82822,Northern Region
Haryana,2018,2,75485,Northern Region
Haryana,2018,3,767369,Northern Region
Haryana,2018,3,383316,Northern Region
Haryana,2018,3,176380,Northern Region
Haryana,2018,3,138368,Northern Region
Haryana,2018,3,132705,Northern Region
Haryana,2018,3,124290,Northern Region
Haryana,2018,3,121471,Northern Region
Haryana,2018,3,109165,Northern Region
Haryana,2018,3,101649,Northern Region
Haryana,2018,3,92472,Northern Region
Haryana,2018,4,967781,Northern Region
Haryana,2018,4,521996,Northern Region
Haryana,2018,4,210671,Northern Region
Haryana,2018,4,172035,Northern Region
Haryana,2018,4,165599,Northern Region
Haryana,2018,4,153137,Northern Region
Haryana,2018,4,149062,Northern Region
Haryana,2018,4,127874,Northern Region
Haryana,2018,4,124365,Northern Region
Haryana,2018,4,114488,Northern Region
Haryana,2019,1,1159832,Northern Region
Haryana,2019,1,634024,Northern Region
Haryana,2019,1,245236,Northern Region
Haryana,2019,1,207051,Northern Region
Haryana,2019,1,199593,Northern Region
Haryana,2019,1,181548,Northern Region
Haryana,2019,1,177042,Northern Region
Haryana,2019,1,147392,Northern Region
Haryana,2019,1,146936,Northern Region
Haryana,2019,1,141953,Northern Region
Haryana,2019,2,1307319,Northern Region
Haryana,2019,2,716593,Northern Region
Haryana,2019,2,277720,Northern Region
Haryana,2019,2,238349,Northern Region
Haryana,2019,2,230883,Northern Region
Haryana,2019,2,208172,Northern Region
Haryana,2019,2,204255,Northern Region
Haryana,2019,2,169372,Northern Region
Haryana,2019,2,165665,Northern Region
Haryana,2019,2,163468,Northern Region
Haryana,2019,3,1447473,Northern Region
Haryana,2019,3,792884,Northern Region
Haryana,2019,3,308179,Northern Region
Haryana,2019,3,266893,Northern Region
Haryana,2019,3,261554,Northern Region
Haryana,2019,3,235346,Northern Region
Haryana,2019,3,230603,Northern Region
Haryana,2019,3,190137,Northern Region
Haryana,2019,3,188217,Northern Region
Haryana,2019,3,185095,Northern Region
Haryana,2019,4,1574240,Northern Region
Haryana,2019,4,862595,Northern Region
Haryana,2019,4,339753,Northern Region
Haryana,2019,4,294161,Northern Region
Haryana,2019,4,291479,Northern Region
Haryana,2019,4,262435,Northern Region
Haryana,2019,4,255280,Northern Region
Haryana,2019,4,209750,Northern Region
Haryana,2019,4,209434,Northern Region
Haryana,2019,4,206377,Northern Region
Haryana,2020,1,1700505,Northern Region
Haryana,2020,1,935992,Northern Region
Haryana,2020,1,382469,Northern Region
Haryana,2020,1,325111,Northern Region
Haryana,2020,1,323001,Northern Region
Haryana,2020,1,293916,Northern Region
Haryana,2020,1,283270,Northern Region
Haryana,2020,1,233542,Northern Region
Haryana,2020,1,231317,Northern Region
Haryana,2020,1,230059,Northern Region
Haryana,2020,2,1809777,Northern Region
Haryana,2020,2,1010271,Northern Region
Haryana,2020,2,417164,Northern Region
Haryana,2020,2,362890,Northern Region
Haryana,2020,2,354024,Northern Region
Haryana,2020,2,324833,Northern Region
Haryana,2020,2,313828,Northern Region
Haryana,2020,2,259528,Northern Region
Haryana,2020,2,256581,Northern Region
Haryana,2020,2,254647,Northern Region
Haryana,2020,3,1949331,Northern Region
Haryana,2020,3,1094570,Northern Region
Haryana,2020,3,453910,Northern Region
Haryana,2020,3,402001,Northern Region
Haryana,2020,3,388025,Northern Region
Haryana,2020,3,357830,Northern Region
Haryana,2020,3,344289,Northern Region
Haryana,2020,3,285223,Northern Region
Haryana,2020,3,284852,Northern Region
Haryana,2020,3,280325,Northern Region
Haryana,2020,4,2104240,Northern Region
Haryana,2020,4,1182635,Northern Region
Haryana,2020,4,490971,Northern Region
Haryana,2020,4,441088,Northern Region
Haryana,2020,4,421106,Northern Region
Haryana,2020,4,391952,Northern Region
Haryana,2020,4,374733,Northern Region
Haryana,2020,4,313144,Northern Region
Haryana,2020,4,310698,Northern Region
Haryana,2020,4,305922,Northern Region
Haryana,2021,1,2262589,Northern Region
Haryana,2021,1,1272506,Northern Region
Haryana,2021,1,526528,Northern Region
Haryana,2021,1,475192,Northern Region
Haryana,2021,1,453500,Northern Region
Haryana,2021,1,423131,Northern Region
Haryana,2021,1,402850,Northern Region
Haryana,2021,1,337303,Northern Region
Haryana,2021,1,335048,Northern Region
Haryana,2021,1,329147,Northern Region
Haryana,2021,2,2416391,Northern Region
Haryana,2021,2,1360855,Northern Region
Haryana,2021,2,564047,Northern Region
Haryana,2021,2,510058,Northern Region
Haryana,2021,2,485784,Northern Region
Haryana,2021,2,454218,Northern Region
Haryana,2021,2,432042,Northern Region
Haryana,2021,2,362160,Northern Region
Haryana,2021,2,359544,Northern Region
Haryana,2021,2,353305,Northern Region
Haryana,2021,3,2589324,Northern Region
Haryana,2021,3,1459758,Northern Region
Haryana,2021,3,606513,Northern Region
Haryana,2021,3,549613,Northern Region
Haryana,2021,3,522734,Northern Region
Haryana,2021,3,489226,Northern Region
Haryana,2021,3,464990,Northern Region
Haryana,2021,3,390612,Northern Region
Haryana,2021,3,387557,Northern Region
Haryana,2021,3,380370,Northern Region
Haryana,2021,4,2764490,Northern Region
Haryana,2021,4,1559756,Northern Region
Haryana,2021,4,648827,Northern Region
Haryana,2021,4,588700,Northern Region
Haryana,2021,4,559494,Northern Region
Haryana,2021,4,523678,Northern Region
Haryana,2021,4,497166,Northern Region
Haryana,2021,4,418950,Northern Region
Haryana,2021,4,415495,Northern Region
Haryana,2021,4,407245,Northern Region
Haryana,2022,1,2929873,Northern Region
Haryana,2022,1,1654074,Northern Region
Haryana,2022,1,689980,Northern Region
Haryana,2022,1,626016,Northern Region
Haryana,2022,1,595001,Northern Region
Haryana,2022,1,556104,Northern Region
Haryana,2022,1,527415,Northern Region
Haryana,2022,1,445888,Northern Region
Haryana,2022,1,441872,Northern Region
Haryana,2022,1,432623,Northern Region
Haryana,2022,2,3088176,Northern Region
Haryana,2022,2,1743764,Northern Region
Haryana,2022,2,727942,Northern Region
Haryana,2022,2,661278,Northern Region
Haryana,2022,2,628614,Northern Region
Haryana,2022,2,587006,Northern Region
Haryana,2022,2,555939,Northern Region
Haryana,2022,2,471357,Northern Region
Haryana,2022,2,466861,Northern Region
Haryana,2022,2,456537,Northern Region
Haryana,2022,3,3251792,Northern Region
Haryana,2022,3,1837594,Northern Region
Haryana,2022,3,766206,Northern Region
Haryana,2022,3,697349,Northern Region
Haryana,2022,3,663418,Northern Region
Haryana,2022,3,618937,Northern Region
Haryana,2022,3,584928,Northern Region
Haryana,2022,3,497580,Northern Region
Haryana,2022,3,492837,Northern Region
Haryana,2022,3,481082,Northern Region
Haryana,2022,4,3416098,Northern Region
Haryana,2022,4,1930743,Northern Region
Haryana,2022,4,801156,Northern Region
Haryana,2022,4,731324,Northern Region
Haryana,2022,4,696113,Northern Region
Haryana,2022,4,649292,Northern Region
Haryana,2022,4,611868,Northern Region
Haryana,2022,4,521692,Northern Region
Haryana,2022,4,516553,Northern Region
Haryana,2022,4,504058,Northern Region
Himachal_Pradesh,2018,1,50035,Northern Region
Himachal_Pradesh,2018,1,39016,Northern Region
Himachal_Pradesh,2018,1,28214,Northern Region
Himachal_Pradesh,2018,1,26238,Northern Region
Himachal_Pradesh,2018,1,15880,Northern Region
Himachal_Pradesh,2018,1,15614,Northern Region
Himachal_Pradesh,2018,1,15318,Northern Region
Himachal_Pradesh,2018,1,13234,Northern Region
Himachal_Pradesh,2018,1,11975,Northern Region
Himachal_Pradesh,2018,1,8678,Northern Region
Himachal_Pradesh,2018,2,68950,Northern Region
Himachal_Pradesh,2018,2,54828,Northern Region
Himachal_Pradesh,2018,2,38590,Northern Region
Himachal_Pradesh,2018,2,36126,Northern Region
Himachal_Pradesh,2018,2,22379,Northern Region
Himachal_Pradesh,2018,2,21374,Northern Region
Himachal_Pradesh,2018,2,21077,Northern Region
Himachal_Pradesh,2018,2,18691,Northern Region
Himachal_Pradesh,2018,2,16531,Northern Region
Himachal_Pradesh,2018,2,12259,Northern Region
Himachal_Pradesh,2018,3,88724,Northern Region
Himachal_Pradesh,2018,3,71494,Northern Region
Himachal_Pradesh,2018,3,49820,Northern Region
Himachal_Pradesh,2018,3,45876,Northern Region
Himachal_Pradesh,2018,3,28959,Northern Region
Himachal_Pradesh,2018,3,27915,Northern Region
Himachal_Pradesh,2018,3,26840,Northern Region
Himachal_Pradesh,2018,3,24952,Northern Region
Himachal_Pradesh,2018,3,21030,Northern Region
Himachal_Pradesh,2018,3,16157,Northern Region
Himachal_Pradesh,2018,4,113278,Northern Region
Himachal_Pradesh,2018,4,92887,Northern Region
Himachal_Pradesh,2018,4,64640,Northern Region
Himachal_Pradesh,2018,4,58526,Northern Region
Himachal_Pradesh,2018,4,38194,Northern Region
Himachal_Pradesh,2018,4,35979,Northern Region
Himachal_Pradesh,2018,4,34719,Northern Region
Himachal_Pradesh,2018,4,32451,Northern Region
Himachal_Pradesh,2018,4,26517,Northern Region
Himachal_Pradesh,2018,4,21538,Northern Region
Himachal_Pradesh,2019,1,139300,Northern Region
Himachal_Pradesh,2019,1,115120,Northern Region
