State,Year,Quarter,Registered_users,App_opens,Region
Maharashtra,2020,1,1046306,32972844,Western Region
Maharashtra,2020,1,452583,11261486,Western Region
Maharashtra,2020,1,129675,2509326,Western Region
Maharashtra,2020,1,482269,8449960,Western Region
Maharashtra,2020,1,93237,1755477,Western Region
Maharashtra,2020,1,830643,15575119,Western Region
Maharashtra,2020,1,848560,15443541,Western Region
Maharashtra,2020,1,273333,6634039,Western Region
Maharashtra,2020,1,154128,2821505,Western Region
Maharashtra,2020,1,905962,21793085,Western Region
Maharashtra,2020,1,4802397,166264817,Western Region
Maharashtra,2020,1,352440,7689104,Western Region
Maharashtra,2020,1,569983,11452619,Western Region
Maharashtra,2020,2,674333,14391588,Western Region
Maharashtra,2020,2,442532,10323627,Western Region
Maharashtra,2020,2,3135101,41679075,Western Region
Maharashtra,2020,2,186624,3670089,Western Region
Maharashtra,2020,2,148303,3144632,Western Region
Maharashtra,2020,2,328119,5688173,Western Region
Maharashtra,2020,2,814605,12660217,Western Region
Maharashtra,2020,2,918756,22162038,Western Region
Maharashtra,2020,2,1141566,10541671,Western Region
Maharashtra,2020,2,116431,1668792,Western Region
Maharashtra,2020,2,297518,6607210,Western Region
Maharashtra,2020,2,215844,3802647,Western Region
Maharashtra,2020,2,256238,5925433,Western Region
Maharashtra,2020,2,3060916,33883264,Western Region
Maharashtra,2020,2,137153,3116521,Western Region
Maharashtra,2020,2,207795,3098395,Western Region
Maharashtra,2020,2,465427,10407217,Western Region
Maharashtra,2020,2,276601,7667775,Western Region
Maharashtra,2020,2,1377642,24180114,Western Region
Maharashtra,2020,2,399816,9683692,Western Region
Maharashtra,2020,2,1602650,37705941,Western Region
Maharashtra,2020,2,270559,4841458,Western Region
Maharashtra,2020,2,304402,5808109,Western Region
Maharashtra,2020,2,1142730,25999949,Western Region
Maharashtra,2020,2,507916,10749998,Western Region
Maharashtra,2020,2,147446,3130154,Western Region
Maharashtra,2020,2,537082,9210637,Western Region
Maharashtra,2020,2,104971,2076992,Western Region
Maharashtra,2020,2,914900,14041737,Western Region
Maharashtra,2020,2,947121,16423449,Western Region
Maharashtra,2020,2,308894,7486666,Western Region
Maharashtra,2020,2,173024,3406137,Western Region
Maharashtra,2020,2,1014520,22908289,Western Region
Maharashtra,2020,2,5144688,84972772,Western Region
Maharashtra,2020,2,406418,10527155,Western Region
Maharashtra,2020,2,636445,12763199,Western Region
Maharashtra,2020,3,743569,17695427,Western Region
Maharashtra,2020,3,487737,12529419,Western Region
Maharashtra,2020,3,3401853,52297968,Western Region
Maharashtra,2020,3,204981,4356190,Western Region
Maharashtra,2020,3,166410,3724827,Western Region
Maharashtra,2020,3,363342,7045440,Western Region
Maharashtra,2020,3,888115,14966592,Western Region
Maharashtra,2020,3,1012518,28891583,Western Region
Maharashtra,2020,3,1234355,13941010,Western Region
Maharashtra,2020,3,130919,1987566,Western Region
Maharashtra,2020,3,328830,8067643,Western Region
Maharashtra,2020,3,237655,4580040,Western Region
Maharashtra,2020,3,285190,7390362,Western Region
Maharashtra,2020,3,3304696,42335510,Western Region
Maharashtra,2020,3,153826,3833142,Western Region
Maharashtra,2020,3,232740,3520849,Western Region
Maharashtra,2020,3,516629,13025435,Western Region
Maharashtra,2020,3,306365,9424874,Western Region
Maharashtra,2020,3,1502777,33257572,Western Region
Maharashtra,2020,3,442520,11822619,Western Region
Maharashtra,2020,3,1752191,51545991,Western Region
Maharashtra,2020,3,300191,6048017,Western Region
Maharashtra,2020,3,339550,6963604,Western Region
Maharashtra,2020,3,1244879,37148805,Western Region
Maharashtra,2020,3,559554,13609334,Western Region
Maharashtra,2020,3,164636,3774276,Western Region
Maharashtra,2020,3,592418,11236674,Western Region
Maharashtra,2020,3,116628,2495986,Western Region
Maharashtra,2020,3,1001129,17849735,Western Region
Maharashtra,2020,3,1034468,17374224,Western Region
Maharashtra,2020,3,343751,9707302,Western Region
Maharashtra,2020,3,189739,3853651,Western Region
Maharashtra,2020,3,1123648,30036265,Western Region
Maharashtra,2020,3,5546002,133793402,Western Region
Maharashtra,2020,3,454108,12860646,Western Region
Maharashtra,2020,3,701594,15205121,Western Region
Maharashtra,2020,4,816922,22645586,Western Region
Maharashtra,2020,4,539386,17279732,Western Region
Maharashtra,2020,4,3727358,82413249,Western Region
Maharashtra,2020,4,224428,5403094,Western Region
Maharashtra,2020,4,185364,4701658,Western Region
Maharashtra,2020,4,402099,9492265,Western Region
Maharashtra,2020,4,974585,21266960,Western Region
Maharashtra,2020,4,1113260,38785337,Western Region
Maharashtra,2020,4,1347356,23972829,Western Region
Maharashtra,2020,4,147242,2507093,Western Region
Maharashtra,2020,4,363024,10499674,Western Region
Maharashtra,2020,4,261295,5910689,Western Region
Maharashtra,2020,4,316441,9719978,Western Region
Maharashtra,2020,4,3609970,68832123,Western Region
Maharashtra,2020,4,170844,4783410,Western Region
Maharashtra,2020,4,259813,4183042,Western Region
Maharashtra,2020,4,574606,17631961,Western Region
Maharashtra,2020,4,337291,12068034,Western Region
Maharashtra,2020,4,1637270,44969544,Western Region
Maharashtra,2020,4,487832,14858983,Western Region
Maharashtra,2020,4,1907318,66339993,Western Region
Maharashtra,2020,4,332597,8033141,Western Region
Maharashtra,2020,4,379678,9064914,Western Region
Maharashtra,2020,4,1355656,50905731,Western Region
Maharashtra,2020,4,613354,17585936,Western Region
Maharashtra,2020,4,183624,4818498,Western Region
Maharashtra,2020,4,655430,15699266,Western Region
Maharashtra,2020,4,129535,3216726,Western Region
Maharashtra,2020,4,1103959,27052023,Western Region
Maharashtra,2020,4,1136061,24404168,Western Region
Maharashtra,2020,4,380761,12432017,Western Region
Maharashtra,2020,4,207793,4686609,Western Region
Maharashtra,2020,4,1237321,40612625,Western Region
Maharashtra,2020,4,6033615,207736217,Western Region
Maharashtra,2020,4,502927,16058755,Western Region
Maharashtra,2020,4,776616,21434910,Western Region
Maharashtra,2021,1,880235,24564263,Western Region
Maharashtra,2021,1,582713,19927797,Western Region
Maharashtra,2021,1,4014464,95853664,Western Region
Maharashtra,2021,1,241307,5724141,Western Region
Maharashtra,2021,1,200690,5232672,Western Region
Maharashtra,2021,1,433697,10769204,Western Region
Maharashtra,2021,1,1048158,24082808,Western Region
Maharashtra,2021,1,1199130,43629720,Western Region
Maharashtra,2021,1,1450548,29473502,Western Region
Maharashtra,2021,1,158487,2681466,Western Region
Maharashtra,2021,1,391549,11609420,Western Region
Maharashtra,2021,1,281356,6547455,Western Region
Maharashtra,2021,1,341747,10585846,Western Region
Maharashtra,2021,1,3886500,82964739,Western Region
Maharashtra,2021,1,184818,5031701,Western Region
Maharashtra,2021,1,279598,4518936,Western Region
Maharashtra,2021,1,620908,19605168,Western Region
Maharashtra,2021,1,363717,13404694,Western Region
Maharashtra,2021,1,1761562,50475590,Western Region
Maharashtra,2021,1,526980,16060285,Western Region
Maharashtra,2021,1,2049293,73733644,Western Region
Maharashtra,2021,1,359424,8842396,Western Region
Maharashtra,2021,1,411242,10054649,Western Region
Maharashtra,2021,1,1456891,56978295,Western Region
Maharashtra,2021,1,660582,18290419,Western Region
Maharashtra,2021,1,199116,5342030,Western Region
Maharashtra,2021,1,706867,18164337,Western Region
Maharashtra,2021,1,140084,3550696,Western Region
Maharashtra,2021,1,1189907,31848388,Western Region
Maharashtra,2021,1,1225423,27805492,Western Region
Maharashtra,2021,1,411010,13687818,Western Region
Maharashtra,2021,1,224168,5277879,Western Region
Maharashtra,2021,1,1333477,46024131,Western Region
Maharashtra,2021,1,6481971,257611232,Western Region
Maharashtra,2021,1,543616,17941211,Western Region
Maharashtra,2021,1,836302,24080796,Western Region
Maharashtra,2021,2,943259,35301873,Western Region
Maharashtra,2021,2,624744,29180891,Western Region
Maharashtra,2021,2,4290066,64723378,Western Region
Maharashtra,2021,2,258606,8333396,Western Region
Maharashtra,2021,2,215867,10883715,Western Region
Maharashtra,2021,2,465162,19083472,Western Region
Maharashtra,2021,2,1120732,25166053,Western Region
Maharashtra,2021,2,1283601,70070564,Western Region
Maharashtra,2021,2,1549784,15755744,Western Region
Maharashtra,2021,2,169850,6676394,Western Region
Maharashtra,2021,2,420452,18433982,Western Region
Maharashtra,2021,2,301303,11242152,Western Region
Maharashtra,2021,2,366307,20114134,Western Region
Maharashtra,2021,2,4151227,48912802,Western Region
Maharashtra,2021,2,198989,10972408,Western Region
Maharashtra,2021,2,299931,11050624,Western Region
Maharashtra,2021,2,666016,33359336,Western Region
Maharashtra,2021,2,390287,28330715,Western Region
Maharashtra,2021,2,1883447,45250899,Western Region
Maharashtra,2021,2,565868,28581359,Western Region
Maharashtra,2021,2,2191882,75757960,Western Region
Maharashtra,2021,2,385734,13364304,Western Region
Maharashtra,2021,2,442623,21915611,Western Region
Maharashtra,2021,2,1557693,63292884,Western Region
Maharashtra,2021,2,708106,26297460,Western Region
Maharashtra,2021,2,214281,11684560,Western Region
Maharashtra,2021,2,756769,28300612,Western Region
Maharashtra,2021,2,150715,8590038,Western Region
Maharashtra,2021,2,1272744,29988653,Western Region
Maharashtra,2021,2,1312388,24969796,Western Region
Maharashtra,2021,2,441936,27109811,Western Region
Maharashtra,2021,2,240700,9019259,Western Region
Maharashtra,2021,2,1429562,71089482,Western Region
Maharashtra,2021,2,6915820,182010403,Western Region
Maharashtra,2021,2,583148,38733719,Western Region
Maharashtra,2021,2,895098,34535149,Western Region
Maharashtra,2021,3,1015954,44589296,Western Region
Maharashtra,2021,3,672411,35447172,Western Region
Maharashtra,2021,3,4597394,83300680,Western Region
Maharashtra,2021,3,278950,10492117,Western Region
Maharashtra,2021,3,233351,14068043,Western Region
Maharashtra,2021,3,501428,24953314,Western Region
Maharashtra,2021,3,1201767,30276720,Western Region
Maharashtra,2021,3,1380100,90517777,Western Region
Maharashtra,2021,3,1659663,22719084,Western Region
Maharashtra,2021,3,182992,8049285,Western Region
Maharashtra,2021,3,453563,23874749,Western Region
Maharashtra,2021,3,324042,14222066,Western Region
Maharashtra,2021,3,394690,24802131,Western Region
Maharashtra,2021,3,4444495,64351820,Western Region
Maharashtra,2021,3,215433,13648354,Western Region
Maharashtra,2021,3,322959,12217296,Western Region
Maharashtra,2021,3,718196,42572195,Western Region
Maharashtra,2021,3,420827,34207354,Western Region
Maharashtra,2021,3,2020264,59516934,Western Region
Maharashtra,2021,3,610959,37781452,Western Region
Maharashtra,2021,3,2352259,98434796,Western Region
Maharashtra,2021,3,415627,18302939,Western Region
Maharashtra,2021,3,479110,29675311,Western Region
Maharashtra,2021,3,1671665,80700747,Western Region
Maharashtra,2021,3,762967,34351482,Western Region
Maharashtra,2021,3,232323,15590563,Western Region
Maharashtra,2021,3,812828,36928390,Western Region
Maharashtra,2021,3,163308,11389807,Western Region
Maharashtra,2021,3,1365513,37710413,Western Region
Maharashtra,2021,3,1410321,32925198,Western Region
Maharashtra,2021,3,477979,33173132,Western Region
Maharashtra,2021,3,260029,11333638,Western Region
Maharashtra,2021,3,1539300,92999756,Western Region
Maharashtra,2021,3,7398336,249779063,Western Region
Maharashtra,2021,3,628912,47304097,Western Region
Maharashtra,2021,3,961302,43163681,Western Region
Maharashtra,2021,4,1087090,54643157,Western Region
Maharashtra,2021,4,719450,42649479,Western Region
Maharashtra,2021,4,4906492,134242235,Western Region
Maharashtra,2021,4,298697,11690408,Western Region
Maharashtra,2021,4,250332,11355907,Western Region
Maharashtra,2021,4,537212,23606587,Western Region
Maharashtra,2021,4,1282234,52717877,Western Region
Maharashtra,2021,4,1475291,99334977,Western Region
Maharashtra,2021,4,1770325,42805095,Western Region
Maharashtra,2021,4,195901,4296168,Western Region
Maharashtra,2021,4,485968,24495240,Western Region
Maharashtra,2021,4,346618,14636917,Western Region
Maharashtra,2021,4,422969,23200712,Western Region
Maharashtra,2021,4,4740546,109361875,Western Region
Maharashtra,2021,4,231679,11737542,Western Region
Maharashtra,2021,4,345590,7938110,Western Region
Maharashtra,2021,4,769599,45011341,Western Region
Maharashtra,2021,4,450897,31235487,Western Region
Maharashtra,2021,4,2157149,99886471,Western Region
Maharashtra,2021,4,655296,38436220,Western Region
Maharashtra,2021,4,2510393,133427791,Western Region
Maharashtra,2021,4,445026,21961729,Western Region
Maharashtra,2021,4,514770,24464792,Western Region
Maharashtra,2021,4,1786190,111147080,Western Region
Maharashtra,2021,4,816701,38104234,Western Region
Maharashtra,2021,4,249576,13081507,Western Region
Maharashtra,2021,4,868213,41662685,Western Region
Maharashtra,2021,4,175431,7057618,Western Region
Maharashtra,2021,4,1457720,50821939,Western Region
Maharashtra,2021,4,1508500,45585256,Western Region
Maharashtra,2021,4,513160,30611882,Western Region
Maharashtra,2021,4,278573,11623573,Western Region
Maharashtra,2021,4,1646991,99905359,Western Region
Maharashtra,2021,4,7880431,427289734,Western Region
Maharashtra,2021,4,674258,40582491,Western Region
Maharashtra,2021,4,1027238,51129773,Western Region
Maharashtra,2022,1,1156268,72850684,Western Region
Maharashtra,2022,1,764670,56012514,Western Region
Maharashtra,2022,1,5196050,36680314,Western Region
Maharashtra,2022,1,317709,17152369,Western Region
Maharashtra,2022,1,266795,27838113,Western Region
Maharashtra,2022,1,570979,46226115,Western Region
Maharashtra,2022,1,1357916,44102892,Western Region
Maharashtra,2022,1,1565902,178663433,Western Region
Maharashtra,2022,1,1873643,6937597,Western Region
Maharashtra,2022,1,208291,14208273,Western Region
Maharashtra,2022,1,517310,42627770,Western Region
Maharashtra,2022,1,368011,28821210,Western Region
Maharashtra,2022,1,450092,48613776,Western Region
Maharashtra,2022,1,5017556,20523596,Western Region
Maharashtra,2022,1,247201,28802775,Western Region
Maharashtra,2022,1,366636,22168726,Western Region
Maharashtra,2022,1,818876,75402365,Western Region
Maharashtra,2022,1,479545,78950852,Western Region
Maharashtra,2022,1,2286011,62584115,Western Region
Maharashtra,2022,1,698097,72532489,Western Region
Maharashtra,2022,1,2661739,123708845,Western Region
Maharashtra,2022,1,473498,34414449,Western Region
Maharashtra,2022,1,548600,60532112,Western Region
Maharashtra,2022,1,1894797,102754741,Western Region
Maharashtra,2022,1,868057,58399645,Western Region
Maharashtra,2022,1,266019,33931899,Western Region
Maharashtra,2022,1,921182,74801129,Western Region
Maharashtra,2022,1,186967,21889562,Western Region
Maharashtra,2022,1,1544883,32504167,Western Region
Maharashtra,2022,1,1601518,33545649,Western Region
Maharashtra,2022,1,547672,64639245,Western Region
Maharashtra,2022,1,296361,20628768,Western Region
Maharashtra,2022,1,1749682,162352399,Western Region
Maharashtra,2022,1,8331582,196168807,Western Region
Maharashtra,2022,1,717334,87680370,Western Region
Maharashtra,2022,1,1090181,68117749,Western Region
Maharashtra,2022,2,1220513,86604210,Western Region
Maharashtra,2022,2,806328,62442383,Western Region
Maharashtra,2022,2,5471749,33991836,Western Region
Maharashtra,2022,2,335385,19090974,Western Region
Maharashtra,2022,2,281849,34195706,Western Region
Maharashtra,2022,2,602491,54957048,Western Region
Maharashtra,2022,2,1428752,49114165,Western Region
Maharashtra,2022,2,1649511,210685118,Western Region
Maharashtra,2022,2,1972178,6067589,Western Region
Maharashtra,2022,2,219513,16161050,Western Region
Maharashtra,2022,2,546411,48704498,Western Region
Maharashtra,2022,2,387779,34231505,Western Region
Maharashtra,2022,2,475099,60701206,Western Region
Maharashtra,2022,2,5281053,18144066,Western Region
Maharashtra,2022,2,261356,34376077,Western Region
Maharashtra,2022,2,386205,27879839,Western Region
Maharashtra,2022,2,864519,91285829,Western Region
Maharashtra,2022,2,505757,89304598,Western Region
Maharashtra,2022,2,2407812,69028954,Western Region
Maharashtra,2022,2,737963,88820070,Western Region
Maharashtra,2022,2,2803471,145768720,Western Region
Maharashtra,2022,2,500054,39236629,Western Region
Maharashtra,2022,2,579638,73957323,Western Region
Maharashtra,2022,2,1996927,118912859,Western Region
Maharashtra,2022,2,915589,63414291,Western Region
Maharashtra,2022,2,281323,39129459,Western Region
Maharashtra,2022,2,970235,87653019,Western Region
Maharashtra,2022,2,197516,26037494,Western Region
Maharashtra,2022,2,1626771,36727170,Western Region
Maharashtra,2022,2,1689875,35313113,Western Region
Maharashtra,2022,2,579234,80567676,Western Region
Maharashtra,2022,2,313009,24263083,Western Region
Maharashtra,2022,2,1844168,183118960,Western Region
Maharashtra,2022,2,8757249,209135770,Western Region
Maharashtra,2022,2,757060,115979666,Western Region
Maharashtra,2022,2,1148444,77944066,Western Region
Maharashtra,2022,3,1286175,97532092,Western Region
Maharashtra,2022,3,848269,63264921,Western Region
Maharashtra,2022,3,5757165,33263065,Western Region
Maharashtra,2022,3,353174,19465120,Western Region
Maharashtra,2022,3,296795,34198673,Western Region
Maharashtra,2022,3,634045,56800651,Western Region
Maharashtra,2022,3,1502306,47052254,Western Region
Maharashtra,2022,3,1733556,228942597,Western Region
Maharashtra,2022,3,2074701,5594171,Western Region
Maharashtra,2022,3,229975,15739159,Western Region
Maharashtra,2022,3,575813,54322077,Western Region
Maharashtra,2022,3,407248,36192835,Western Region
Maharashtra,2022,3,499848,65733280,Western Region
Maharashtra,2022,3,5555095,17750407,Western Region
Maharashtra,2022,3,275473,39256792,Western Region
Maharashtra,2022,3,405070,25571739,Western Region
Maharashtra,2022,3,910486,98753308,Western Region
Maharashtra,2022,3,531671,91882360,Western Region
Maharashtra,2022,3,2532986,66164790,Western Region
Maharashtra,2022,3,777977,93279571,Western Region
Maharashtra,2022,3,2948824,151235515,Western Region
Maharashtra,2022,3,526815,44796514,Western Region
Maharashtra,2022,3,610128,88314496,Western Region
Maharashtra,2022,3,2101234,124307909,Western Region
Maharashtra,2022,3,963982,72957653,Western Region
Maharashtra,2022,3,296272,43840731,Western Region
Maharashtra,2022,3,1019817,93113946,Western Region
Maharashtra,2022,3,207786,26316493,Western Region
Maharashtra,2022,3,1710945,36872830,Western Region
Maharashtra,2022,3,1781265,36549593,Western Region
Maharashtra,2022,3,610313,84336941,Western Region
Maharashtra,2022,3,329157,25958200,Western Region
Maharashtra,2022,3,1940071,199343174,Western Region
Maharashtra,2022,3,9194074,217143958,Western Region
Maharashtra,2022,3,796486,119694601,Western Region
Maharashtra,2022,3,1207605,83121296,Western Region
Maharashtra,2022,4,1347408,79656163,Western Region
Maharashtra,2022,4,887351,60177337,Western Region
Maharashtra,2022,4,6042267,184887911,Western Region
Maharashtra,2022,4,369204,18125226,Western Region
Maharashtra,2022,4,310094,17119982,Western Region
Maharashtra,2022,4,662924,36567710,Western Region
Maharashtra,2022,4,1571012,86481902,Western Region
Maharashtra,2022,4,1811044,146728122,Western Region
Maharashtra,2022,4,2178155,63083465,Western Region
Maharashtra,2022,4,238677,6295157,Western Region
Maharashtra,2022,4,603068,34986063,Western Region
Maharashtra,2022,4,425327,26485214,Western Region
Maharashtra,2022,4,522880,32441607,Western Region
Maharashtra,2022,4,5831539,155449376,Western Region
Maharashtra,2022,4,287777,17611932,Western Region
Maharashtra,2022,4,421696,11927717,Western Region
Maharashtra,2022,4,952368,64607385,Western Region
Maharashtra,2022,4,555058,47593507,Western Region
Maharashtra,2022,4,2655029,151837643,Western Region
Maharashtra,2022,4,814274,57822754,Western Region
Maharashtra,2022,4,3086721,185459628,Western Region
Maharashtra,2022,4,551450,37011584,Western Region
Maharashtra,2022,4,636910,41634405,Western Region
Maharashtra,2022,4,2201353,146821264,Western Region
Maharashtra,2022,4,1009815,59560804,Western Region
Maharashtra,2022,4,309651,21117499,Western Region
Maharashtra,2022,4,1065081,70382653,Western Region
Maharashtra,2022,4,216959,11342922,Western Region
Maharashtra,2022,4,1791713,73942725,Western Region
Maharashtra,2022,4,1870957,68958750,Western Region
Maharashtra,2022,4,638204,44298600,Western Region
Maharashtra,2022,4,343702,19624448,Western Region
Maharashtra,2022,4,2027819,148431661,Western Region
Maharashtra,2022,4,9622338,614868245,Western Region
Maharashtra,2022,4,832340,60213520,Western Region
Maharashtra,2022,4,1261863,78647815,Western Region
Manipur,2018,1,1439,0,North-Eastern Region
Manipur,2018,1,216,0,North-Eastern Region
Manipur,2018,1,6759,0,North-Eastern Region
Manipur,2018,1,2764,0,North-Eastern Region
Manipur,2018,1,915,0,North-Eastern Region
Manipur,2018,1,460,0,North-Eastern Region
Manipur,2018,1,602,0,North-Eastern Region
Manipur,2018,1,550,0,North-Eastern Region
Manipur,2018,1,108,0,North-Eastern Region
Manipur,2018,1,452,0,North-Eastern Region
Manipur,2018,1,2371,0,North-Eastern Region
Manipur,2018,1,85,0,North-Eastern Region
Manipur,2018,1,24,0,North-Eastern Region
Manipur,2018,1,1524,0,North-Eastern Region
Manipur,2018,1,352,0,North-Eastern Region
Manipur,2018,1,11304,0,North-Eastern Region
Manipur,2018,2,2183,0,North-Eastern Region
Manipur,2018,2,351,0,North-Eastern Region
Manipur,2018,2,10390,0,North-Eastern Region
Manipur,2018,2,4771,0,North-Eastern Region
Manipur,2018,2,1571,0,North-Eastern Region
Manipur,2018,2,732,0,North-Eastern Region
Manipur,2018,2,905,0,North-Eastern Region
Manipur,2018,2,824,0,North-Eastern Region
Manipur,2018,2,144,0,North-Eastern Region
Manipur,2018,2,706,0,North-Eastern Region
Manipur,2018,2,3751,0,North-Eastern Region
Manipur,2018,2,155,0,North-Eastern Region
Manipur,2018,2,38,0,North-Eastern Region
Manipur,2018,2,2362,0,North-Eastern Region
Manipur,2018,2,631,0,North-Eastern Region
Manipur,2018,2,16541,0,North-Eastern Region
Manipur,2018,3,3073,0,North-Eastern Region
Manipur,2018,3,504,0,North-Eastern Region
Manipur,2018,3,13541,0,North-Eastern Region
Manipur,2018,3,6112,0,North-Eastern Region
Manipur,2018,3,2326,0,North-Eastern Region
Manipur,2018,3,1086,0,North-Eastern Region
Manipur,2018,3,1346,0,North-Eastern Region
Manipur,2018,3,1268,0,North-Eastern Region
Manipur,2018,3,213,0,North-Eastern Region
Manipur,2018,3,962,0,North-Eastern Region
Manipur,2018,3,5106,0,North-Eastern Region
Manipur,2018,3,229,0,North-Eastern Region
Manipur,2018,3,51,0,North-Eastern Region
Manipur,2018,3,3420,0,North-Eastern Region
Manipur,2018,3,1002,0,North-Eastern Region
Manipur,2018,3,21696,0,North-Eastern Region
Manipur,2018,4,4249,0,North-Eastern Region
Manipur,2018,4,716,0,North-Eastern Region
Manipur,2018,4,17777,0,North-Eastern Region
Manipur,2018,4,8027,0,North-Eastern Region
Manipur,2018,4,3153,0,North-Eastern Region
Manipur,2018,4,1393,0,North-Eastern Region
Manipur,2018,4,1842,0,North-Eastern Region
Manipur,2018,4,1712,0,North-Eastern Region
Manipur,2018,4,290,0,North-Eastern Region
Manipur,2018,4,1342,0,North-Eastern Region
Manipur,2018,4,7049,0,North-Eastern Region
Manipur,2018,4,337,0,North-Eastern Region
Manipur,2018,4,68,0,North-Eastern Region
Manipur,2018,4,4951,0,North-Eastern Region
Manipur,2018,4,1300,0,North-Eastern Region
Manipur,2018,4,28383,0,North-Eastern Region
Manipur,2019,1,5212,0,North-Eastern Region
Manipur,2019,1,919,0,North-Eastern Region
Manipur,2019,1,21136,0,North-Eastern Region
Manipur,2019,1,9529,0,North-Eastern Region
Manipur,2019,1,3850,0,North-Eastern Region
Manipur,2019,1,1759,0,North-Eastern Region
Manipur,2019,1,2368,0,North-Eastern Region
Manipur,2019,1,2148,0,North-Eastern Region
Manipur,2019,1,382,0,North-Eastern Region
Manipur,2019,1,1691,0,North-Eastern Region
Manipur,2019,1,8537,0,North-Eastern Region
Manipur,2019,1,451,0,North-Eastern Region
Manipur,2019,1,98,0,North-Eastern Region
Manipur,2019,1,6138,0,North-Eastern Region
Manipur,2019,1,1641,0,North-Eastern Region
Manipur,2019,1,33668,0,North-Eastern Region
Manipur,2019,2,6407,29820,North-Eastern Region
Manipur,2019,2,1150,6520,North-Eastern Region
Manipur,2019,2,24652,90408,North-Eastern Region
Manipur,2019,2,10915,34864,North-Eastern Region
Manipur,2019,2,4599,14399,North-Eastern Region
Manipur,2019,2,2103,9838,North-Eastern Region
Manipur,2019,2,2981,15254,North-Eastern Region
Manipur,2019,2,2628,12386,North-Eastern Region
Manipur,2019,2,480,2245,North-Eastern Region
Manipur,2019,2,2175,13881,North-Eastern Region
Manipur,2019,2,10014,35338,North-Eastern Region
Manipur,2019,2,542,9932,North-Eastern Region
Manipur,2019,2,127,461,North-Eastern Region
Manipur,2019,2,7662,33490,North-Eastern Region
Manipur,2019,2,2009,12904,North-Eastern Region
Manipur,2019,2,39303,143089,North-Eastern Region
Manipur,2019,3,7621,110522,North-Eastern Region
Manipur,2019,3,1298,23951,North-Eastern Region
Manipur,2019,3,28331,315497,North-Eastern Region
Manipur,2019,3,12427,115808,North-Eastern Region
Manipur,2019,3,5355,52109,North-Eastern Region
Manipur,2019,3,2444,31194,North-Eastern Region
Manipur,2019,3,3488,53720,North-Eastern Region
Manipur,2019,3,3085,50057,North-Eastern Region
Manipur,2019,3,538,8114,North-Eastern Region
Manipur,2019,3,2581,47685,North-Eastern Region
Manipur,2019,3,11647,116636,North-Eastern Region
Manipur,2019,3,672,32024,North-Eastern Region
Manipur,2019,3,156,1847,North-Eastern Region
Manipur,2019,3,9071,118819,North-Eastern Region
Manipur,2019,3,2334,37068,North-Eastern Region
Manipur,2019,3,45268,479154,North-Eastern Region
Manipur,2019,4,8850,126801,North-Eastern Region
Manipur,2019,4,1517,30392,North-Eastern Region
Manipur,2019,4,31935,361762,North-Eastern Region
Manipur,2019,4,14194,146102,North-Eastern Region
Manipur,2019,4,6126,59893,North-Eastern Region
Manipur,2019,4,2764,34328,North-Eastern Region
Manipur,2019,4,4091,55415,North-Eastern Region
Manipur,2019,4,3651,57913,North-Eastern Region
Manipur,2019,4,639,9407,North-Eastern Region
Manipur,2019,4,3029,55155,North-Eastern Region
Manipur,2019,4,13387,141164,North-Eastern Region
Manipur,2019,4,790,40242,North-Eastern Region
Manipur,2019,4,192,3394,North-Eastern Region
Manipur,2019,4,10431,127389,North-Eastern Region
Manipur,2019,4,2699,44120,North-Eastern Region
Manipur,2019,4,51063,562011,North-Eastern Region
Manipur,2020,1,10241,147812,North-Eastern Region
Manipur,2020,1,1787,41247,North-Eastern Region
Manipur,2020,1,36105,420094,North-Eastern Region
Manipur,2020,1,16244,175401,North-Eastern Region
Manipur,2020,1,7075,74982,North-Eastern Region
Manipur,2020,1,3051,37923,North-Eastern Region
Manipur,2020,1,4892,59944,North-Eastern Region
Manipur,2020,1,4169,67905,North-Eastern Region
Manipur,2020,1,755,13665,North-Eastern Region
Manipur,2020,1,3471,62247,North-Eastern Region
Manipur,2020,1,15333,173021,North-Eastern Region
Manipur,2020,1,922,47684,North-Eastern Region
Manipur,2020,1,245,5039,North-Eastern Region
Manipur,2020,1,12420,166120,North-Eastern Region
Manipur,2020,1,3179,53112,North-Eastern Region
Manipur,2020,1,57485,629446,North-Eastern Region
Manipur,2020,2,12965,203507,North-Eastern Region
Manipur,2020,2,2236,63200,North-Eastern Region
Manipur,2020,2,43144,517800,North-Eastern Region
Manipur,2020,2,20186,290602,North-Eastern Region
Manipur,2020,2,9028,128015,North-Eastern Region
Manipur,2020,2,3660,53042,North-Eastern Region
Manipur,2020,2,6223,94483,North-Eastern Region
Manipur,2020,2,5158,95973,North-Eastern Region
Manipur,2020,2,888,21980,North-Eastern Region
Manipur,2020,2,4278,86628,North-Eastern Region
Manipur,2020,2,19027,275023,North-Eastern Region
Manipur,2020,2,1095,76298,North-Eastern Region
Manipur,2020,2,316,6845,North-Eastern Region
Manipur,2020,2,15469,230835,North-Eastern Region
Manipur,2020,2,3926,75600,North-Eastern Region
Manipur,2020,2,67897,791660,North-Eastern Region
Manipur,2020,3,15966,253384,North-Eastern Region
Manipur,2020,3,2736,55385,North-Eastern Region
Manipur,2020,3,51383,609321,North-Eastern Region
Manipur,2020,3,24183,317792,North-Eastern Region
Manipur,2020,3,10752,134942,North-Eastern Region
